,ID_transaccion,Rut,Fecha,Monto,Local
1920,18185,18931287,22:08.9,74740,L7
1921,16152,18931287,33:54.3,64904,L8
1922,17121,18931287,58:31.6,59583,L3
1923,13492,18931287,49:09.9,44222,L2
1924,14748,18931287,46:33.9,73508,L10
1925,15329,18931287,16:13.0,47429,L4
1926,20791,18931287,46:33.9,33483,L12
1927,13838,18931287,39:51.1,57714,L14
1928,12356,18931287,13:09.7,40547,L14
1929,15223,18931287,27:44.9,20847,L15
1930,17966,18931287,39:08.7,86414,L12
1931,18810,18931287,03:50.7,77525,L4
1932,13177,18931287,26:16.5,74015,L5
1933,10084,18931287,58:21.7,25199,L14
1934,15902,18931287,22:06.5,50307,L7
1935,11337,18931287,18:44.0,50730,L15
1936,10407,18931287,45:16.0,36275,L7
1937,16168,18931287,00:03.8,43406,L8
1938,12772,18931287,15:13.0,25176,L4
1939,17229,18946990,16:18.2,63223,L12
1940,17145,18946990,13:11.2,76143,L11
1941,11781,18946990,11:02.7,87748,L2
1942,22177,18946990,46:09.3,2116,L16
1943,12339,18946990,16:15.3,59575,L15
1944,18325,18946990,12:13.8,43293,L17
1945,20060,18946990,33:05.7,72942,L14
1946,19379,18946990,12:41.6,3650,L5
1947,21677,18946990,14:15.0,68250,L5
1948,19752,18946990,45:34.5,47463,L14
1949,15855,18946990,15:34.6,31602,L10
1950,11926,18946990,23:19.7,33866,L12
1951,10413,18946990,44:56.7,25565,L12
1952,11397,18946990,50:58.5,27329,L3
1953,19866,18946990,30:32.6,2126,L5
1954,14853,18957330,56:22.2,63202,L4
1955,11485,18957330,03:49.5,24524,L17
1956,14364,18957330,10:03.3,70943,L7
1957,12123,18957330,35:16.3,66726,L7
1958,17800,18957330,27:47.3,25185,L7
1959,19725,18957330,39:59.6,84385,L12
1960,17582,18957330,56:20.5,11695,L17
1961,16869,18957330,01:34.8,75734,L11
1962,14482,18957330,13:16.7,33398,L16
1963,12355,18957330,09:52.1,73566,L16
1964,20326,18957330,46:38.9,25097,L4
1965,18632,18957330,14:58.3,23923,L1
1966,21129,18957330,01:20.8,79617,L13
1967,21151,18957330,17:34.3,88802,L11
1968,13122,18957330,57:57.1,43451,L17
1969,12414,18957330,17:39.6,37732,L7
1970,20782,18957330,23:57.5,63671,L6
1971,20200,18960605,43:26.0,58611,L6
1972,20219,18960605,10:15.6,43176,L5
1973,14220,18960605,21:50.7,39637,L1
1974,18505,18960605,44:07.8,76150,L4
1975,13182,18960605,07:55.1,89223,L14
1976,15162,18960605,06:03.0,39392,L3
1977,15390,18960605,04:16.7,71493,L12
1978,15367,18960605,43:32.4,71718,L9
1979,12306,18960605,01:24.9,61289,L14
1980,21259,18960605,22:01.9,14435,L4
1981,11317,18960605,57:11.1,21726,L11
1982,17623,18960605,04:16.7,65719,L8
1983,12087,18960605,33:45.2,78118,L9
1984,10806,18962806,05:53.6,49580,L6
1985,12752,18962806,26:48.4,45592,L4
1986,22206,18962806,21:46.9,87352,L6
1987,17259,18962806,39:30.9,86152,L6
1988,14947,18962806,49:11.1,85069,L4
1989,11032,18962806,13:31.1,7319,L10
1990,16710,18962806,37:02.2,61812,L12
1991,10999,18962806,36:23.0,67939,L4
1992,18488,18962806,42:57.0,81234,L13
1993,14957,18962806,16:27.0,28358,L6
1994,20325,18962806,20:22.6,66063,L11
1995,18019,18962806,26:45.5,72272,L13
1996,11720,18962806,27:42.6,86182,L16
1997,17808,18962806,06:22.3,14572,L3
1998,11054,18973951,05:04.7,5388,L2
1999,22161,18973951,53:25.4,75458,L13
2000,16945,18973951,18:05.4,15301,L14
2001,20162,18973951,15:36.4,84148,L7
2002,13897,18973951,41:28.3,61149,L4
2003,13584,18973951,01:43.0,8920,L2
2004,16543,18973951,25:50.5,57619,L10
2005,18621,18973951,18:11.2,29479,L8
2006,16867,18973951,55:55.0,71540,L2
2007,13085,18982954,27:54.9,76616,L17
2008,18058,18982954,52:18.7,21196,L16
2009,18701,18982954,39:25.9,62397,L8
2010,15147,18982954,46:17.8,86374,L17
2011,21941,18982954,40:23.6,53144,L16
2012,21761,18982954,06:32.5,43933,L14
2013,11620,18982954,10:21.1,9478,L16
2014,20150,18982954,40:58.4,55262,L3
2015,15133,18982954,19:25.6,63800,L14
2016,14868,18982954,13:21.7,32378,L14
2017,10184,18982954,58:46.8,78991,L8
2018,18940,18982954,18:19.4,77841,L2
2019,10558,18982954,39:04.6,47074,L7
2020,21218,18982954,42:15.1,21888,L7
2021,15741,18982954,11:41.3,39480,L14
2022,19392,18996482,58:16.7,71920,L16
2023,13688,18996482,53:46.2,13005,L9
2024,19416,18996482,00:31.6,3425,L6
2025,14047,18996482,43:24.2,80962,L4
2026,17040,18996482,26:24.1,13327,L10
2027,11220,18996482,17:59.8,39566,L11
2028,22067,18996482,33:06.9,79251,L8
2029,14904,18996482,50:56.7,60595,L10
2030,13808,18996482,44:38.9,18482,L8
2031,19206,18996482,42:01.4,28394,L9
2032,10985,18996482,24:22.9,59640,L9
2033,14264,18996482,43:17.2,67605,L11
2034,11805,18996482,13:58.3,39243,L8
2035,19231,18996482,38:49.1,65525,L9
2036,10055,19005101,42:40.3,47261,L4
2037,10454,19005101,37:13.4,23780,L8
2038,14492,19005101,16:47.5,75610,L7
2039,12562,19005101,40:56.4,44308,L17
2040,15697,19005101,55:29.2,28625,L3
2041,21737,19005101,39:55.5,75115,L15
2042,18672,19005101,41:17.5,74562,L1
2043,19492,19005101,27:48.1,44962,L2
2044,10998,19005101,16:55.1,15986,L13
2045,11199,19005101,42:12.5,55590,L2
2046,16676,19005101,08:34.3,28719,L7
2047,16017,19005101,36:33.0,21208,L9
2048,11303,19005101,01:17.3,47292,L2
2049,15123,19005101,00:33.1,8303,L10
2050,17117,19005101,13:24.4,81196,L4
2051,11068,19005101,19:24.7,85441,L5
2052,11396,19005101,50:02.0,37900,L1
2053,10971,19005101,30:59.0,2893,L11
2054,19542,19005101,45:03.1,16258,L11
2055,18139,19005101,23:48.4,67863,L4
2056,12954,19005101,18:05.1,25687,L7
2057,13524,19005101,41:17.8,24209,L9
2058,21463,19005101,14:22.6,5480,L2
2059,16095,19005462,23:02.7,36487,L13
2060,13932,19005462,28:27.4,43796,L14
2061,20556,19005462,31:58.1,69509,L9
2062,20573,19005462,59:15.5,88925,L2
2063,19135,19005462,19:35.5,53322,L5
2064,16912,19005462,10:13.8,75219,L14
2065,11461,19005462,02:53.9,38154,L15
2066,17168,19005462,14:19.7,16243,L15
2067,16113,19005462,15:10.3,80496,L9
2068,21958,19005462,30:44.9,79770,L1
2069,17592,19005462,30:23.6,38768,L17
2070,18088,19005462,11:58.9,64076,L10
2071,14344,19005462,07:59.2,64847,L2
2072,21614,19005462,01:19.0,78699,L11
2073,14054,19005462,11:48.9,26007,L14
2074,13447,19005462,02:44.8,12122,L13
2075,16363,19009826,53:35.4,49734,L6
2076,17049,19009826,50:59.7,66458,L4
2077,11030,19009826,30:20.6,33200,L5
2078,15476,19009826,31:11.0,78005,L12
2079,20704,19009826,51:00.0,78302,L11
2080,19522,19009826,27:40.5,28798,L3
2081,18604,19009826,54:45.0,31286,L14
2082,15780,19009826,06:51.5,64122,L10
2083,15224,19009826,07:56.5,89434,L7
2084,10886,19009826,52:02.0,23583,L9
2085,20196,19009826,43:10.5,13415,L3
2086,14523,19009826,17:30.8,32938,L14
2087,19342,19009826,43:01.1,38468,L4
2088,21563,19009826,02:04.4,45227,L3
2089,16967,19009826,33:42.6,31150,L9
2090,21417,19015419,35:18.0,6094,L12
2091,22000,19015419,41:23.0,75912,L12
2092,14678,19015419,12:15.6,49525,L16
2093,17555,19015419,38:35.9,43890,L15
2094,19591,19015419,51:24.5,31959,L12
2095,12075,19015419,47:02.0,58829,L13
2096,16683,19015419,09:10.9,81899,L4
2097,16367,19019651,49:49.4,50325,L4
2098,16712,19019651,37:01.1,8029,L17
2099,12467,19019651,07:29.9,85838,L16
2100,16902,19019651,18:08.3,30115,L5
2101,15036,19019651,33:54.9,82313,L15
2102,14321,19019651,34:01.3,46358,L2
2103,14749,19019651,27:59.0,48624,L8
2104,16866,19019651,21:58.4,19013,L4
2105,11202,19019651,22:12.1,26535,L8
2106,12684,19019651,02:51.2,63449,L12
2107,17730,19019651,23:10.1,17263,L17
2108,15421,19019651,03:52.7,28968,L4
2109,13197,19026205,49:31.3,9293,L14
2110,10308,19026205,08:47.2,60755,L12
2111,12647,19026205,42:36.5,46562,L7
2112,13875,19026205,39:52.3,21289,L3
2113,22176,19026205,44:29.2,17663,L14
2114,16280,19026205,41:32.4,25793,L5
2115,17451,19026205,25:02.2,35722,L4
2116,12221,19026205,28:59.8,29061,L17
2117,17529,19026205,35:13.0,82707,L6
2118,19808,19026205,20:36.4,24130,L15
2119,13175,19026205,09:54.5,25577,L14
2120,12758,19026205,59:22.2,29664,L11
2121,16592,19038781,42:31.8,37518,L13
2122,16443,19038781,54:21.6,39773,L13
2123,13256,19038781,01:34.8,58570,L4
2124,16003,19038781,58:16.7,58509,L12
2125,15239,19038781,49:02.3,39391,L9
2126,20247,19038781,35:57.2,26917,L13
2127,20349,19038781,26:03.9,54981,L16
2128,18188,19038781,56:19.0,9515,L17
2129,10519,19038781,25:32.0,7282,L12
2130,19630,19038781,21:24.4,68746,L6
2131,21143,19038781,39:23.0,37319,L7
2132,17292,19038781,33:54.0,11678,L5
2133,14138,19038781,06:43.1,69810,L15
2134,16541,19038781,09:23.2,47060,L13
2135,21461,19038781,05:36.3,11620,L6
2136,11755,19038781,36:51.4,62361,L14
2137,20038,19039376,22:17.7,16030,L16
2138,14319,19039376,14:58.9,68864,L1
2139,17526,19039376,10:35.8,76501,L3
2140,16665,19039376,58:43.6,59742,L11
2141,15327,19039376,44:40.6,55000,L17
2142,14081,19039376,08:56.2,76714,L15
2143,21326,19039376,34:47.6,47631,L1
2144,17224,19039376,23:23.8,23587,L13
2145,11966,19039376,54:05.2,85119,L11
2146,15020,19039376,18:39.3,50966,L17
2147,11513,19039376,54:16.4,24038,L6
2148,18492,19039376,58:34.2,63428,L16
2149,19764,19039376,23:18.0,39148,L7
2150,18168,19039376,13:32.3,77288,L4
2151,10117,19039376,22:44.9,7560,L7
2152,10513,19041554,08:41.9,24395,L15
2153,17626,19041554,42:48.2,67324,L7
2154,18798,19041554,06:46.0,48578,L3
2155,20938,19041554,08:05.0,24555,L2
2156,21400,19041554,25:54.0,28368,L16
2157,10881,19041554,11:12.6,18652,L11
2158,19298,19041554,41:40.3,72821,L8
2159,18829,19041554,06:18.2,31897,L10
2160,11012,19041554,06:03.0,18593,L4
2161,19707,19041554,26:14.2,30590,L2
2162,17269,19041554,40:37.7,24399,L8
2163,13376,19041554,02:12.0,65719,L10
2164,19720,19041554,25:37.6,39738,L2
2165,16358,19041554,48:47.1,30209,L6
2166,11586,19041554,18:38.7,69430,L9
2167,15290,19047417,29:32.0,37151,L5
2168,22202,19047417,56:07.0,16874,L2
2169,17622,19047417,33:23.6,62848,L8
2170,18923,19047417,10:06.2,62814,L7
2171,16881,19047417,28:33.5,31606,L13
2172,20000,19047417,45:13.4,42436,L10
2173,21075,19047417,22:31.1,13582,L8
2174,17414,19047417,42:01.1,89070,L17
2175,16836,19047417,14:13.8,12082,L11
2176,16218,19047417,25:41.1,20827,L3
2177,14962,19047417,27:29.7,9238,L1
2178,10873,19047417,00:49.8,73598,L4
2179,21756,19047417,38:00.8,86029,L2
2180,17460,19048819,38:57.6,61573,L8
2181,13701,19048819,06:09.4,38769,L8
2182,19097,19048819,46:26.9,43926,L7
2183,15004,19048819,27:06.3,29945,L1
2184,16842,19048819,13:55.1,32342,L6
2185,14730,19048819,14:19.1,62059,L10
2186,16585,19048819,05:05.0,72661,L9
2187,10776,19048819,39:19.2,36074,L6
2188,11446,19048819,20:37.0,21148,L6
2189,13092,19048819,54:57.3,16475,L11
2190,21739,19048819,33:44.4,51693,L2
2191,16034,19048819,56:57.9,30025,L1
2192,16626,19048819,49:50.3,19406,L16
2193,13588,19048819,39:17.8,27604,L16
2194,18153,19048819,20:17.1,38664,L14
2195,21832,19048819,53:06.4,64909,L2
2196,13522,19048819,34:09.2,76779,L4
2197,11878,19048819,48:29.5,81909,L7
2198,15858,19053296,13:17.6,23950,L14
2199,17591,19053296,49:39.5,9635,L15
2200,19757,19053296,30:36.1,51049,L4
2201,16931,19053296,17:51.3,63715,L12
2202,16637,19053296,53:58.5,43448,L1
2203,13448,19053296,32:37.3,84132,L1
2204,15590,19053296,40:14.2,82860,L17
2205,18949,19053296,34:25.9,6221,L11
2206,13901,19053296,25:21.5,74797,L16
2207,12191,19053296,42:33.0,75737,L17
2208,12749,19053847,58:03.5,34696,L8
2209,16570,19053847,08:40.4,33067,L2
2210,20535,19053847,21:58.9,7984,L1
2211,18036,19053847,39:20.4,16285,L1
2212,18821,19053847,51:25.7,68839,L5
2213,13586,19053847,23:22.1,4048,L6
2214,21037,19053847,03:10.6,13741,L13
2215,10734,19053847,19:03.9,84843,L7
2216,13390,19053847,34:06.6,20126,L2
2217,11827,19053847,56:50.9,25257,L16
2218,12847,19053847,25:38.8,67630,L16
2219,11578,19053847,30:10.7,2602,L5
2220,15869,19053847,25:49.3,6018,L14
2221,12058,19053847,07:26.7,72123,L15
2222,18555,19053847,51:38.0,81827,L11
2223,14890,19065065,04:15.2,31384,L10
2224,11479,19065065,45:45.9,3927,L17
2225,17043,19065065,02:59.7,38331,L5
2226,17658,19065065,31:20.3,88326,L8
2227,17877,19065065,59:10.5,61018,L11
2228,22164,19065065,21:33.8,77004,L1
2229,12824,19065065,14:14.7,70143,L3
2230,14775,19065065,21:11.5,13453,L12
2231,18787,19065065,37:55.8,89065,L7
2232,19857,19072458,21:27.9,12850,L8
2233,15275,19072458,55:50.6,24271,L8
2234,12960,19072458,40:22.7,27066,L11
2235,21523,19072458,31:17.7,18897,L5
2236,20011,19072458,45:08.4,6955,L13
2237,18843,19072458,50:03.2,8972,L9
2238,19099,19072458,06:51.8,46576,L8
2239,12636,19072458,19:03.3,45414,L14
2240,18126,19072458,57:02.6,30129,L10
2241,12604,19072458,50:51.8,53964,L12
2242,17985,19072458,59:00.6,60809,L2
2243,19533,19072458,56:22.2,2251,L13
2244,22025,19072458,04:58.6,10757,L1
2245,12188,19072458,58:37.7,86368,L6
2246,12788,19072458,43:56.7,74572,L14
2247,13928,19117287,51:59.4,45612,L15
2248,14275,19117287,07:24.3,29218,L15
2249,16781,19117287,29:37.6,9086,L10
2250,17965,19117287,11:48.9,78612,L5
2251,16287,19117287,09:56.5,19041,L4
2252,10192,19117287,59:51.2,67777,L7
2253,18069,19117287,47:32.4,3280,L1
2254,17874,19117287,58:52.7,85192,L6
2255,21451,19117287,27:11.0,43973,L15
2256,15065,19117287,02:54.5,27214,L5
2257,18197,19117287,18:07.4,52486,L5
2258,13118,19117287,09:42.2,19865,L14
2259,16291,19117287,54:30.1,86177,L8
2260,22111,19117287,55:24.0,40060,L5
2261,20097,19117287,34:09.8,9061,L5
2262,13386,19119280,39:09.8,18809,L13
2263,19840,19119280,28:23.6,76570,L9
2264,20148,19119280,55:03.5,88318,L10
2265,14461,19119280,27:45.2,53424,L17
2266,16105,19119280,15:01.8,78037,L6
2267,16246,19119280,52:59.7,56664,L8
2268,10681,19119280,09:15.0,47320,L6
2269,12291,19119280,30:49.6,19694,L15
2270,19615,19119280,58:20.8,63961,L1
2271,15105,19119280,31:29.1,32692,L4
2272,18380,19119280,35:13.0,21020,L11
2273,14828,19119280,42:09.3,83869,L2
2274,13722,19119280,15:53.1,51635,L3
2275,19929,19119280,45:45.9,62717,L15
2276,14764,19120222,56:46.2,37136,L16
2277,18635,19120222,57:40.4,19875,L6
2278,16316,19120222,25:43.7,58358,L2
2279,20133,19120222,06:26.4,12366,L12
2280,10115,19120222,11:22.3,77178,L8
2281,20830,19120222,38:56.1,82430,L16
2282,14633,19120222,35:45.2,56447,L9
2283,12428,19120222,22:10.9,24426,L1
2284,14743,19120222,50:56.4,85375,L5
2285,10024,19124852,50:32.4,71286,L16
2286,12212,19124852,25:13.9,72080,L8
2287,12601,19124852,35:35.9,30564,L8
2288,18403,19124852,15:15.3,3482,L6
2289,10822,19124852,38:19.2,26459,L5
2290,13047,19124852,48:32.7,17767,L9
2291,14025,19124852,44:46.2,69085,L5
2292,10530,19124852,04:12.6,29639,L17
2293,19691,19124852,02:20.5,35716,L2
2294,18868,19124852,44:36.8,27762,L5
2295,21119,19124852,27:18.9,13720,L15
2296,18438,19124852,52:52.6,57969,L4
2297,16448,19124852,16:48.4,66042,L13
2298,16575,19124852,28:47.0,36985,L2
2299,11077,19124852,26:18.0,14663,L5
2300,21269,19124852,39:53.2,29325,L8
2301,12416,19124852,37:04.6,84436,L15
2302,20310,19126418,27:22.1,44904,L11
2303,16118,19126418,56:31.3,39682,L1
2304,20184,19126418,50:48.5,84897,L8
2305,15679,19126418,56:30.4,44891,L12
2306,15743,19126418,18:51.3,4858,L16
2307,18620,19126418,54:23.7,59654,L2
2308,16525,19126418,21:23.5,67600,L11
2309,13332,19126418,19:16.8,10936,L10
2310,14825,19126418,28:22.4,18725,L10
2311,13886,19126418,15:33.1,53853,L8
2312,21322,19126418,07:01.8,58155,L12
2313,12701,19136480,08:20.8,68426,L7
2314,14406,19136480,37:14.2,30177,L8
2315,10083,19136480,14:23.5,69862,L8
2316,20392,19136480,56:16.1,16992,L6
2317,17320,19136480,58:34.5,69745,L9
2318,18517,19136480,10:11.2,45168,L17
2319,21027,19136480,36:03.1,54686,L13
2320,13629,19136480,36:30.0,20889,L8
2321,17639,19136480,59:24.0,27998,L8
2322,16107,19136480,48:14.6,50805,L10
2323,21181,19136480,39:28.0,12162,L9
2324,20083,19136480,24:00.1,48646,L16
2325,13569,19136480,13:14.1,69516,L1
2326,17134,19147208,26:19.7,15849,L11
2327,17419,19147208,48:14.9,82291,L17
2328,15103,19147208,10:44.0,84540,L1
2329,20551,19147208,17:41.4,81875,L2
2330,11292,19147208,53:37.4,56655,L10
2331,10112,19147208,28:44.0,47780,L10
2332,11270,19147208,37:39.1,56026,L9
2333,21455,19147208,27:03.1,82533,L5
2334,21571,19147208,21:23.5,60213,L6
2335,19544,19147208,40:14.0,23554,L7
2336,14287,19147208,40:50.5,88422,L15
2337,19358,19147208,31:51.4,56915,L2
2338,11098,19147208,27:05.1,80599,L14
2339,18077,19147208,49:35.7,13305,L17
2340,13627,19152038,52:32.7,81272,L14
2341,13920,19152038,35:59.6,51657,L10
2342,16190,19152038,28:17.7,82320,L4
2343,13885,19152038,42:26.0,76479,L15
2344,14371,19152038,08:35.5,10521,L1
2345,20281,19152038,01:49.2,54608,L11
2346,15214,19152038,37:54.9,14598,L7
2347,20668,19152038,23:09.8,33549,L14
2348,21753,19152038,51:16.1,2551,L13
2349,21290,19152038,34:13.3,18504,L7
2350,11223,19152038,54:08.5,55015,L10
2351,17942,19152038,00:39.5,58835,L14
2352,21160,19152038,09:06.5,42124,L17
2353,11156,19152038,12:26.7,3498,L6
2354,21109,19152038,47:07.3,52866,L7
2355,15365,19152038,41:37.1,52007,L15
2356,15874,19157662,27:58.1,8209,L2
2357,21370,19157662,43:52.3,11536,L2
2358,13286,19157662,19:12.7,62532,L10
2359,20813,19157662,53:06.1,78499,L3
2360,17962,19157662,25:49.3,20728,L15
2361,20800,19157662,07:27.3,22322,L17
2362,11329,19157662,45:03.1,9845,L5
2363,17912,19157662,50:10.8,82759,L11
2364,21065,19157662,11:01.5,27695,L9
2365,18682,19157662,31:33.5,84637,L17
2366,18198,19157662,45:09.9,56737,L13
2367,11929,19161831,00:45.7,5225,L6
2368,11048,19161831,01:58.3,65412,L11
2369,14401,19161831,26:32.6,52901,L3
2370,21970,19161831,27:25.0,31558,L15
2371,20362,19161831,40:33.3,69226,L8
2372,15366,19161831,57:47.7,72712,L17
2373,11869,19161831,33:31.8,86204,L17
2374,10045,19161831,20:20.9,39163,L10
2375,16573,19161831,34:18.9,37584,L2
2376,15202,19161831,31:58.1,57904,L15
2377,17963,19161831,20:28.8,80802,L12
2378,18124,19161831,17:03.9,11036,L16
2379,13234,19161831,33:06.9,12746,L14
2380,19540,19161831,07:50.7,72070,L13
2381,14696,19166159,30:30.0,76224,L11
2382,20049,19166159,02:50.6,29198,L2
2383,14881,19166159,04:36.0,31327,L16
2384,17165,19166159,13:27.6,30872,L10
2385,21478,19166159,06:12.9,81837,L8
2386,19020,19166159,38:02.8,21200,L6
2387,11640,19166159,28:58.7,82982,L15
2388,11204,19166159,42:42.4,23442,L10
2389,19051,19166159,43:42.9,4385,L5
2390,14529,19166159,44:02.0,45779,L2
2391,17440,19166159,56:45.6,7001,L6
2392,21598,19166159,39:24.5,49266,L14
2393,21353,19166159,00:37.2,31485,L17
2394,13836,19166159,08:21.7,2278,L1
2395,13454,19167396,13:11.5,58322,L17
2396,14548,19167396,17:34.9,78526,L10
2397,15643,19167396,43:25.4,27630,L1
2398,18865,19167396,50:00.5,87422,L13
2399,15664,19167396,30:21.5,84568,L3
2400,15448,19167396,35:35.3,33526,L17
2401,15670,19167396,32:00.7,3321,L11
2402,10012,19167396,37:45.0,63258,L8
2403,15049,19167396,05:03.8,14589,L7
2404,10382,19167396,47:43.5,84476,L16
2405,18205,19167396,53:02.0,27308,L7
2406,16697,19167396,46:04.9,62077,L14
2407,12832,19167396,21:53.4,19856,L4
2408,21612,19172197,50:43.6,10026,L14
2409,13863,19172197,19:28.2,33579,L4
2410,12864,19172197,12:50.7,24998,L11
2411,20462,19172197,03:09.1,38548,L13
2412,19610,19172197,32:54.6,69670,L9
2413,12775,19172197,44:10.2,65475,L2
2414,17250,19172197,13:27.3,88036,L12
2415,16561,19172197,55:29.5,87030,L17
2416,20770,19172197,48:40.0,30524,L16
2417,10756,19172197,59:31.9,20330,L8
2418,14332,19172197,05:20.2,84643,L11
2419,12038,19172197,33:08.6,69564,L5
2420,17449,19172197,08:04.1,48692,L12
2421,18683,19172197,57:39.2,21952,L17
2422,16852,19172197,31:47.0,57682,L6
2423,16225,19188681,08:15.8,2066,L16
2424,13559,19188681,04:26.1,17733,L16
2425,21631,19188681,07:45.4,7952,L14
2426,11211,19188681,55:11.1,38433,L17
2427,18579,19188681,34:04.6,14806,L12
2428,19941,19188681,09:34.3,52202,L10
2429,21010,19188681,14:15.0,8272,L7
2430,13583,19188681,54:15.2,10269,L12
2431,12854,19188681,12:24.4,3269,L6
2432,18983,19188681,35:54.0,67929,L14
2433,21341,19188681,53:33.0,61657,L14
2434,14726,19188681,53:31.0,38346,L17
2435,15924,19188681,38:47.3,56831,L10
2436,13859,19188681,33:17.7,14128,L13
2437,17424,19188681,45:01.4,46533,L17
2438,14170,19188681,32:15.7,33636,L17
2439,18666,19189505,50:00.2,67563,L2
2440,19243,19189505,55:31.9,14077,L3
2441,13620,19189505,35:01.9,26372,L16
2442,14985,19189505,40:33.9,3036,L12
2443,20174,19189505,31:18.6,10294,L17
2444,19825,19189505,27:56.0,88243,L7
2445,18051,19189505,54:55.3,8469,L6
2446,18782,19189505,46:42.7,17838,L7
2447,18258,19189505,16:28.5,28678,L10
2448,17383,19189505,39:50.8,14710,L8
2449,15950,19189505,27:08.9,73741,L16
2450,20017,19189505,54:56.8,30911,L5
2451,12594,19189505,38:04.3,56785,L11
2452,19753,19189505,49:41.8,62525,L10
2453,16219,19189505,17:11.8,61456,L8
2454,19058,19201283,51:45.0,82530,L6
2455,11855,19201283,56:13.4,52373,L2
2456,14727,19201283,50:00.0,23444,L7
2457,11462,19201283,11:17.9,26938,L8
2458,20645,19201283,20:15.3,72561,L16
2459,18407,19201283,36:30.0,87867,L3
2460,14780,19201283,53:55.6,28063,L17
2461,18005,19201283,12:55.1,52441,L10
2462,22158,19201283,01:58.0,10768,L10
2463,14408,19201283,29:04.2,33362,L11
2464,18814,19201283,58:38.6,31932,L4
2465,12463,19201283,25:09.2,27268,L9
2466,12027,19201283,02:14.1,58597,L6
2467,12392,19201283,59:32.2,34147,L15
2468,19176,19203710,44:40.3,32006,L14
2469,12328,19203710,39:35.9,25410,L13
2470,16501,19203710,33:35.3,25429,L10
2471,10481,19203710,15:53.1,27978,L3
2472,15569,19203710,34:43.8,89242,L10
2473,15403,19203710,11:16.2,32586,L9
2474,20771,19203710,30:23.0,38464,L7
2475,14613,19203710,49:36.8,86451,L8
2476,21514,19203710,45:02.3,75929,L6
2477,19384,19204294,05:18.2,33498,L14
2478,11637,19204294,40:37.1,46885,L13
2479,11082,19204294,29:32.0,49640,L1
2480,10752,19204294,39:29.2,83515,L16
2481,19110,19204294,30:06.0,82702,L3
2482,16115,19204294,30:40.8,66156,L9
2483,17915,19215878,00:48.0,10232,L9
2484,20199,19215878,02:32.2,48814,L17
2485,16053,19215878,19:27.3,40215,L14
2486,11120,19215878,27:20.0,83442,L7
2487,15715,19215878,41:53.5,14431,L3
2488,20254,19215878,35:38.8,25652,L2
2489,13496,19215878,54:48.9,64117,L2
