codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
RES-01616;05-03-25;05-03-25;06-03-25;ejecutada;7715981-9;"luis contreras";si;"cabana 18";"la florida";120000;120000;transferencia;03-03-25
RES-01617;03-12-25;03-12-25;07-12-25;ejecutada;14952228-k;"juan perez";si;"cabana 7";"la florida";480000;480000;efectivo;28-11-25
RES-01619;09-06-25;09-06-25;10-06-25;reservada;23811418-7;"maria gonzalez";no;"cabana 13";"santa cruz";120000;0;;07-06-25
RES-01620;13-11-25;13-11-25;15-11-25;ejecutada;16012079-7;"ana silva";no;"cabana 7";providencia;240000;240000;transferencia;11-11-25
RES-01621;05-10-25;05-10-25;06-10-25;reservada;20997181-k;"juan perez";no;"cabana 20";"santiago centro";120000;0;;30-09-25
RES-01626;02-07-25;02-07-25;08-07-25;ejecutada;20470612-3;"ana silva";no;"cabana 1";"santiago centro";720000;720000;tarjeta;02-07-25
RES-01627;17-06-25;17-06-25;19-06-25;reservada;15762862-3;"pedro rojas";si;"cabana 15";"santiago centro";240000;0;;12-06-25
RES-01629;06-11-25;06-11-25;15-11-25;cancelada;11862631-1;"ana silva";no;"cabana 7";"santa cruz";1080000;0;;04-11-25
RES-01630;04-03-25;04-03-25;13-03-25;ejecutada;17275270-5;"pedro rojas";si;"cabana 16";"santa cruz";1080000;1080000;transferencia;04-03-25
RES-01632;19-01-25;19-01-25;24-01-25;reservada;10464361-2;"luis contreras";si;"cabana 12";"santiago centro";600000;0;;16-01-25
RES-01633;14-03-25;14-03-25;19-03-25;cancelada;15677425-1;"luis contreras";no;"cabana 20";providencia;600000;0;;13-03-25
RES-01634;05-03-25;05-03-25;09-03-25;cancelada;11640203-3;"luis contreras";si;"cabana 7";"santiago centro";480000;0;;02-03-25
RES-01635;16-05-25;16-05-25;20-05-25;cancelada;21743846-2;"pedro rojas";si;"cabana 5";"santa cruz";480000;0;;11-05-25
RES-01636;04-02-25;04-02-25;05-02-25;ejecutada;14379507-1;"juan perez";si;"cabana 9";"santiago centro";120000;120000;efectivo;30-01-25
RES-01637;11-06-25;11-06-25;20-06-25;reservada;6858349-7;"luis contreras";no;"cabana 3";"santa cruz";1080000;0;;06-06-25
RES-01643;18-09-25;18-09-25;28-09-25;cancelada;24635453-7;"juan perez";si;"cabana 14";"la florida";1200000;0;;17-09-25
RES-01645;10/10/;10-02-25;16-02-25;ejecutada;9183641-6;"maria gonzalez";no;"cabana 1";"santiago centro";720000;720000;tarjeta;07-02-25
RES-01646;20-02-25;20-02-25;21-02-25;reservada;7130867-7;"luis contreras";no;"cabana 1";providencia;120000;0;;16-02-25
RES-01649;20-03-25;20-03-25;27-03-25;cancelada;21231316-5;"maria gonzalez";no;"cabana 5";providencia;840000;0;;17-03-25
RES-01652;16-09-25;16-09-25;17-09-25;cancelada;21882154-5;"maria gonzalez";no;"cabana 3";"la florida";120000;0;;13-09-25
RES-01653;08-02-25;08-02-25;17-02-25;ejecutada;24826693-7;"luis contreras";no;"cabana 10";"la florida";1080000;1080000;efectivo;04-02-25
RES-01656;02-04-25;02-04-25;10-04-25;reservada;9203394-5;"luis contreras";si;"cabana 18";"la florida";960000;0;;29-03-25
RES-01658;18-07-25;18-07-25;27-07-25;reservada;15440317-5;"ana silva";si;"cabana 3";providencia;1080000;0;;18-07-25
RES-01659;05-02-25;05-02-25;14-02-25;reservada;11727551-5;"maria gonzalez";si;"cabana 16";"la florida";1080000;0;;04-02-25
RES-01660;03-08-25;03-08-25;10-08-25;reservada;20928234-8;"pedro rojas";si;"cabana 19";"santa cruz";840000;0;;29-07-25
RES-01661;15-04-25;15-04-25;24-04-25;ejecutada;13604604-7;"juan perez";no;"cabana 19";"santiago centro";1080000;1080000;tarjeta;13-04-25
RES-01663;12-12-25;12-12-25;14-12-25;reservada;16759872-2;"ana silva";si;"cabana 13";providencia;240000;0;;07-12-25
RES-01668;05-07-25;05-07-25;06-07-25;cancelada;15120266-7;"juan perez";si;"cabana 4";providencia;120000;0;;05-07-25
RES-01670;20-02-25;20-02-25;24-02-25;reservada;17049622-1;"pedro rojas";no;"cabana 14";"santa cruz";480000;0;;19-02-25
RES-01671;10-08-25;10-08-25;14-08-25;cancelada;11263892-k;"luis contreras";no;"cabana 19";providencia;480000;0;;10-08-25
RES-01673;10/10/;07-12-25;10-12-25;reservada;11738535-3;"maria gonzalez";si;"cabana 6";"santiago centro";360000;0;;04-12-25
RES-01674;14-08-25;14-08-25;20-08-25;cancelada;18971062-3;"juan perez";no;"cabana 20";"la florida";720000;0;;13-08-25
RES-01677;20-01-25;20-01-25;28-01-25;ejecutada;6436217-8;pedro;si;"cabana 19";"santa cruz";960000;960000;tarjeta;17-01-25
RES-01678;01-07-25;01-07-25;08-07-25;reservada;18193118-3;"luis contreras";no;"cabana 16";"santa cruz";840000;0;;27-06-25
RES-01679;01-11-25;31/02/25;11-11-25;ejecutada;15035367-0;"maria gonzalez";si;"cabana 19";"santiago centro";1200000;1200000;efectivo;28-10-25
RES-01681;12-09-25;12-09-25;20-09-25;ejecutada;7686256-7;"luis contreras";si;"cabana 17";"santiago centro";960000;960000;efectivo;11-09-25
RES-01682;04-08-25;04-08-25;12-08-25;ejecutada;24826693-7;"luis contreras";no;"cabana 9";"santiago centro";960000;960000;efectivo;31-07-25
RES-01684;14-06-25;14-06-25;22-06-25;cancelada;16487089-8;"ana silva";si;"cabana 8";"santiago centro";960000;0;;09-06-25
RES-01685;07-09-25;07-09-25;15-09-25;ejecutada;10578107-5;"luis contreras";no;"cabana 19";"santa cruz";960000;960000;efectivo;06-09-25
RES-01686;10-07-25;10-07-25;abc/12/25;reservada;16214968-0;"luis contreras";no;"cabana 3";"santa cruz";840000;0;;07-07-25
RES-01687;06-03-25;06-03-25;16-03-25;reservada;16564154-k;"juan perez";si;"cabana 16";"la florida";1200000;0;;05-03-25
RES-01688;01-05-25;01-05-25;08-05-25;ejecutada;10949220-5;"maria gonzalez";si;"cabana 9";providencia;840000;840000;transferencia;29-04-25
RES-01690;18-11-25;18-11-25;25-11-25;ejecutada;24693299-9;"pedro rojas";si;"cabana 1";"santa cruz";840000;840000;tarjeta;18-11-25
RES-01691;20-09-25;20-09-25;26-09-25;ejecutada;20548964-9;"maria gonzalez";si;"cabana 14";providencia;720000;720000;transferencia;20-09-25
RES-01692;05-06-25;05-06-25;15-06-25;cancelada;9226402-5;"ana silva";si;"cabana 13";"la florida";1200000;0;;31-05-25
RES-01693;20-06-25;20-06-25;22-06-25;cancelada;24639890-9;"luis contreras";no;"cabana 2";"santa cruz";240000;0;;20-06-25
RES-01694;12-09-25;12-09-25;22-09-25;cancelada;12674136-7;"pedro rojas";si;"cabana 12";"santa cruz";1200000;0;;07-09-25
RES-01695;17-04-25;17-04-25;27-04-25;ejecutada;6884770-2;"luis contreras";si;"cabana 4";"santiago centro";1200000;1200000;efectivo;15-04-25
RES-01696;02-12-25;02-12-25;07-12-25;cancelada;16987649-5;"maria gonzalez";si;"cabana 4";"santiago centro";600000;0;;29-11-25
RES-01697;09-03-25;09-03-25;19-03-25;cancelada;12353825-0;"ana silva";no;"cabana 13";"santa cruz";1200000;0;;07-03-25
RES-01700;20-07-25;20-07-25;30-07-25;cancelada;24402541-2;"luis contreras";si;"cabana 18";providencia;1200000;0;;20-07-25
RES-01701;12-07-25;12-07-25;"12-07-25 13:00";ejecutada;13897062-4;"maria gonzalez";no;"cancha futbolito techada";providencia;35000;35000;efectivo;07-07-25
RES-01702;11-01-25;11-01-25;13-01-25;ejecutada;13065663-3;"luis contreras";si;"cabana 6";"la florida";240000;240000;efectivo;10-01-25
RES-01703;03-09-25;03-09-25;09-09-25;ejecutada;22981153-3;"maria gonzalez";si;"cabana 14";"santa cruz";720000;720000;transferencia;03-09-25
RES-01706;08-09-25;08-09-25;17-09-25;ejecutada;7997541-9;"ana silva";no;"cabana 3";"la florida";1080000;1080000;transferencia;05-09-25
RES-01707;15-03-25;15-03-25;18-03-25;reservada;20470612-3;"ana silva";no;"cabana 6";"santiago centro";360000;0;;14-03-25
RES-01709;11-06-25;11-06-25;17-06-25;ejecutada;5590602-5;"juan perez";si;"cabana 6";providencia;720000;720000;tarjeta;07-06-25
RES-01710;05-09-25;05-09-25;10-09-25;ejecutada;14150365-0;"juan perez";no;"cabana 13";providencia;600000;600000;tarjeta;01-09-25
RES-01713;11-12-25;11-12-25;16-12-25;reservada;24795565-8;"luis contreras";no;"cabana 12";providencia;600000;0;;06-12-25
RES-01714;07-08-25;07-08-25;16-08-25;reservada;13537633-7;"maria gonzalez";no;"cabana 10";"la florida";1080000;0;;05-08-25
RES-01718;04-08-25;04-08-25;10-08-25;cancelada;20666104-6;"juan perez";si;"cabana 5";"santa cruz";720000;0;;30-07-25
RES-01720;06-01-25;06-01-25;16-01-25;ejecutada;24693299-9;"pedro rojas";no;"cabana 4";"santiago centro";1200000;1200000;tarjeta;04-01-25
RES-01721;10-10-25;10-10-25;16-10-25;reservada;7130867-7;"luis contreras";si;"cabana 19";"santa cruz";720000;0;;10-10-25
RES-01724;05-02-25;05-02-25;06-02-25;ejecutada;17820790-3;"juan perez";no;"cabana 20";"la florida";120000;120000;transferencia;03-02-25
RES-01725;10-01-25;10-01-25;19-01-25;cancelada;13953163-9;"juan perez";no;"cabana 15";providencia;1080000;0;;06-01-25
RES-01726;11-07-25;11-07-25;21-07-25;ejecutada;22256719-k;"ana silva";no;"cabana 13";"santiago centro";1200000;1200000;transferencia;06-07-25
RES-01727;03-04-25;03-04-25;04-04-25;ejecutada;6126625-9;"maria gonzalez";si;"cabana 1";"la florida";120000;120000;efectivo;30-03-25
RES-01730;10-09-25;10-09-25;13-09-25;reservada;18154120-2;"maria gonzalez";si;"cabana 10";providencia;360000;0;;05-09-25
RES-01732;02-04-25;02-04-25;04-04-25;cancelada;17623443-1;"maria gonzalez";si;"cabana 12";"santiago centro";240000;0;;01-04-25
RES-01733;17-02-25;17-02-25;21-02-25;cancelada;21912374-4;"pedro rojas";si;"cabana 6";"la florida";480000;0;;13-02-25
RES-01735;12-05-25;12-05-25;14-05-25;cancelada;10645717-4;"pedro rojas";no;"cabana 4";providencia;240000;0;;09-05-25
RES-01737;10-12-25;10-12-25;17-12-25;cancelada;15677425-1;"luis contreras";no;"cabana 8";"santa cruz";840000;0;;05-12-25
RES-01741;16-06-25;16-06-25;24-06-25;ejecutada;21525938-2;"ana silva";no;"cabana 10";"santa cruz";960000;960000;transferencia;11-06-25
RES-01742;03-02-25;03-02-25;13-02-25;cancelada;7544276-9;"maria gonzalez";si;"cabana 8";"santa cruz";1200000;0;;29-01-25
RES-01743;19-09-25;19-09-25;22-09-25;reservada;8488042-6;"juan perez";no;"cabana 9";"la florida";360000;0;;19-09-25
RES-01746;10-09-25;10-09-25;19-09-25;reservada;17506787-6;"pedro rojas";no;"cabana 7";"santiago centro";1080000;0;;05-09-25
RES-01749;13-03-25;13-03-25;23-03-25;cancelada;21554696-3;"maria gonzalez";no;"cabana 14";"santiago centro";1200000;0;;08-03-25
RES-01753;12-02-25;12-02-25;17-02-25;cancelada;22746919-6;"maria gonzalez";si;"cabana 1";"santiago centro";600000;0;;11-02-25
RES-01754;03-05-25;03-05-25;07-05-25;reservada;14379495-4;"luis contreras";no;"cabana 10";"santa cruz";480000;0;;03-05-25
RES-01756;04-01-25;04-01-25;09-01-25;ejecutada;13006208-3;"luis contreras";si;"cabana 1";providencia;600000;600000;efectivo;04-01-25
RES-01758;11-11-25;11-11-25;19-11-25;ejecutada;15120266-7;"juan perez";si;"cabana 13";providencia;960000;960000;transferencia;06-11-25
RES-01761;01-02-25;01-02-25;05-02-25;reservada;8084042-k;"maria gonzalez";si;"cabana 9";"santa cruz";480000;0;;31-01-25
RES-01763;07-12-25;07-12-25;13-12-25;ejecutada;19142269-4;"pedro rojas";si;"cabana 20";"santiago centro";720000;720000;efectivo;04-12-25
RES-01764;10-01-25;10-01-25;18-01-25;ejecutada;5350796-4;"luis contreras";si;"cabana 5";"santiago centro";960000;960000;transferencia;07-01-25
RES-01765;04-11-25;04-11-25;07-11-25;ejecutada;19048151-4;"ana silva";no;"cabana 17";"santiago centro";360000;360000;transferencia;04-11-25
RES-01767;05-12-25;05-12-25;12-12-25;reservada;12756727-1;"luis contreras";si;"cabana 10";"santiago centro";840000;0;;01-12-25
RES-01769;09-11-25;09-11-25;15-11-25;ejecutada;10578107-5;"luis contreras";no;"cabana 10";"la florida";720000;720000;transferencia;07-11-25
RES-01771;06-06-25;06-06-25;15-06-25;cancelada;16114575-0;"luis contreras";si;"cabana 14";providencia;1080000;0;;03-06-25
RES-01772;06-03-25;06-03-25;"06-03-25 09:00";ejecutada;19484029-2;"luis contreras";si;"restaurant 1";"santa cruz";30000;30000;transferencia;05-03-25
RES-01774;10-08-25;10-08-25;15-08-25;ejecutada;15790934-7;"maria gonzalez";si;"cabana 14";"santiago centro";600000;600000;transferencia;10-08-25
RES-01777;14-12-25;14-12-25;24-12-25;cancelada;23451242-0;"juan perez";no;"cabana 17";"la florida";1200000;0;;11-12-25
RES-01780;19-09-25;19-09-25;27-09-25;ejecutada;6858349-7;"luis contreras";no;"cabana 6";"la florida";960000;960000;tarjeta;14-09-25
RES-01785;07-06-25;07-06-25;11-06-25;ejecutada;7884115-k;"luis contreras";no;"cabana 7";providencia;480000;480000;transferencia;06-06-25
RES-01787;20-09-25;20-09-25;24-09-25;reservada;15083988-2;"juan perez";no;"cabana 14";"santiago centro";480000;0;;20-09-25
RES-01789;05-01-25;05-01-25;12-01-25;ejecutada;11374837-0;"maria gonzalez";si;"cabana 18";"la florida";840000;840000;tarjeta;05-01-25
RES-01791;04-09-25;04-09-25;08-09-25;reservada;18692916-0;"ana silva";si;"cabana 12";"santiago centro";480000;0;;04-09-25
RES-01793;01-02-25;01-02-25;02-02-25;cancelada;6807678-1;"pedro rojas";si;"cabana 15";"santa cruz";120000;0;;29-01-25
RES-01794;16-03-25;16-03-25;23-03-25;reservada;8282741-2;"juan perez";no;"cabana 18";"santa cruz";840000;0;;11-03-25
RES-01795;14-09-25;14-09-25;19-09-25;cancelada;11316654-1;"luis contreras";no;"cabana 19";"santiago centro";600000;0;;12-09-25
RES-01796;11-05-25;11-05-25;17-05-25;cancelada;13397853-4;"juan perez";no;"cabana 7";"santa cruz";720000;0;;09-05-25
RES-01799;14-10-25;14-10-25;17-10-25;reservada;13650113-5;"pedro rojas";no;"cabana 3";providencia;360000;0;;10-10-25
RES-01800;12-08-25;12-08-25;22-08-25;reservada;24826693-7;"luis contreras";si;"cabana 20";providencia;1200000;0;;07-08-25
RES-01804;02-10-25;02-10-25;09-10-25;ejecutada;19197001-2;"ana silva";si;"cabana 20";"santa cruz";840000;840000;transferencia;01-10-25
RES-01806;12-04-25;12-04-25;15-04-25;ejecutada;17186404-6;"ana silva";no;"cabana 7";"santa cruz";360000;360000;efectivo;09-04-25
RES-01808;12-07-25;12-07-25;19-07-25;reservada;20713143-1;"luis contreras";no;"cabana 2";"santiago centro";840000;0;;08-07-25
RES-01810;17-03-25;17-03-25;25-03-25;cancelada;22361904-5;"maria gonzalez";no;"cabana 13";"santiago centro";960000;0;;16-03-25
RES-01812;03-07-25;03-07-25;05-07-25;cancelada;16288155-7;"ana silva";no;"cabana 1";"santa cruz";240000;0;;02-07-25
RES-01813;16-11-25;16-11-25;15//25;cancelada;7607462-2;"pedro rojas";no;"cabana 20";providencia;840000;0;;13-11-25
RES-01814;07-08-25;07-08-25;09-08-25;reservada;17606228-2;"juan perez";no;"cabana 5";"santa cruz";240000;0;;03-08-25
RES-01818;09-05-25;09-05-25;14-05-25;cancelada;15115625-8;"juan perez";no;"cabana 14";"santiago centro";600000;0;;06-05-25
RES-01820;10-05-25;10-05-25;15//25;cancelada;13015768-2;"pedro rojas";no;"cabana 3";providencia;120000;0;;05-05-25
RES-01823;14-04-25;14-04-25;17-04-25;ejecutada;9980250-2;"luis contreras";si;"cabana 17";providencia;360000;360000;tarjeta;13-04-25
RES-01824;02-01-25;02-01-25;06-01-25;cancelada;16968310-7;"luis contreras";no;"cabana 15";"la florida";480000;0;;28-12-24
RES-01825;02-11-25;02-11-25;09-11-25;cancelada;15338995-0;"ana silva";no;"cabana 5";providencia;840000;0;;28-10-25
RES-01826;31/02/25;20-07-25;27-07-25;ejecutada;22287381-9;"ana silva";no;"cabana 12";"la florida";840000;840000;efectivo;15-07-25
RES-01828;12-02-25;12-02-25;19-02-25;reservada;18565989-5;"luis contreras";no;"cabana 11";providencia;840000;0;;09-02-25
RES-01829;14-12-25;14-12-25;15-12-25;reservada;22078734-6;"pedro rojas";no;"cabana 13";"la florida";120000;0;;14-12-25
RES-01830;05-12-25;05-12-25;10-12-25;cancelada;13014055-6;maria;si;"cabana 2";"la florida";600000;0;;02-12-25
RES-01832;19-12-25;19-12-25;22-12-25;cancelada;7130867-7;"luis contreras";no;"cabana 18";"la florida";360000;0;;15-12-25
RES-01833;06-07-25;15//25;11-07-25;ejecutada;13147810-0;"pedro rojas";si;"cabana 18";providencia;600000;600000;tarjeta;03-07-25
RES-01834;20-03-25;20-03-25;24-03-25;reservada;7735551-0;"ana silva";si;"cabana 8";"la florida";480000;0;;16-03-25
RES-01835;12-01-25;12-01-25;21-01-25;ejecutada;23811418-7;"maria gonzalez";si;"cabana 5";"santiago centro";1080000;1080000;transferencia;07-01-25
RES-01843;19-12-25;19-12-25;29-12-25;cancelada;17470694-8;"pedro rojas";si;"cabana 13";"la florida";1200000;0;;14-12-25
RES-01844;12-09-25;12-09-25;20-09-25;reservada;15838325-k;"maria gonzalez";si;"cabana 10";"santa cruz";960000;0;;09-09-25
RES-01845;07-02-25;07-02-25;08-02-25;reservada;7884115-k;"luis contreras";no;"cabana 14";providencia;120000;0;;06-02-25
RES-01849;10-11-25;10-11-25;16-11-25;ejecutada;16288155-8;"ana silva";si;"cabana 5";"santiago centro";720000;720000;transferencia;05-11-25
RES-01854;12-10-25;12-10-25;14-10-25;reservada;16336276-7;"pedro rojas";si;"cabana 10";"la florida";240000;0;;10-10-25
RES-01855;04-08-25;04-08-25;11-08-25;ejecutada;13537633-7;"maria gonzalez";si;"cabana 17";"santiago centro";840000;840000;efectivo;03-08-25
RES-01856;11-07-25;11-07-25;14-07-25;cancelada;11521745-3;"ana silva";si;"cabana 20";"santa cruz";360000;0;;08-07-25
RES-01857;09-02-25;09-02-25;15-02-25;cancelada;16759872-2;"ana silva";si;"cabana 9";"santa cruz";720000;0;;04-02-25
RES-01858;abc/12/25;10-09-25;17-09-25;ejecutada;21863652-7;"luis contreras";no;"cabana 5";"la florida";840000;840000;tarjeta;09-09-25
RES-01859;16-11-25;16-11-25;19-11-25;ejecutada;19104958-6;"pedro rojas";si;"cabana 9";"la florida";360000;360000;efectivo;11-11-25
RES-01860;07-01-25;07-01-25;14-01-25;reservada;20914133-7;"juan perez";no;"cabana 7";"la florida";840000;0;;04-01-25
RES-01861;05-06-25;05-06-25;14-06-25;cancelada;15148285-6;"luis contreras";no;"cabana 11";"santa cruz";1080000;0;;04-06-25
RES-01864;01-11-25;01-11-25;03-11-25;ejecutada;18933016-2;"juan perez";no;"cabana 3";"santiago centro";240000;240000;tarjeta;31-10-25
RES-01865;06-08-25;06-08-25;13-08-25;ejecutada;17553993-5;"ana silva";no;"cabana 7";providencia;840000;840000;efectivo;01-08-25
RES-01866;09-03-25;09-03-25;16-03-25;reservada;7962885-9;"juan perez";no;"cabana 12";providencia;840000;0;;08-03-25
RES-01867;19-05-25;19-05-25;20-05-25;reservada;15807009-k;"luis contreras";si;"cabana 1";"la florida";120000;0;;15-05-25
RES-01868;18-10-25;18-10-25;26-10-25;reservada;13153945-2;"maria gonzalez";si;"cabana 14";"santa cruz";960000;0;;16-10-25
RES-01869;08-05-25;08-05-25;12-05-25;reservada;12730200-6;"maria gonzalez";si;"cabana 3";providencia;480000;0;;04-05-25
RES-01870;05-10-25;05-10-25;11-10-25;ejecutada;9226402-5;"ana silva";si;"cabana 18";"santiago centro";720000;720000;tarjeta;02-10-25
RES-01871;19-12-25;19-12-25;24-12-25;reservada;18646254-8;"pedro rojas";si;"cabana 7";providencia;600000;0;;14-12-25
RES-01873;13-10-25;13-10-25;22-10-25;cancelada;15505875-7;"pedro rojas";si;"cabana 19";"la florida";1080000;0;;10-10-25
RES-01877;08-04-25;08-04-25;11-04-25;reservada;7415624-k;"juan perez";si;"cabana 5";providencia;360000;0;;06-04-25
RES-01878;01-02-25;abc/12/25;03-02-25;cancelada;22256719-0;"ana silva";no;"cabana 19";"la florida";240000;0;;28-01-25
RES-01879;04-04-25;04-04-25;09-04-25;cancelada;24876542-9;"maria gonzalez";no;"cabana 3";providencia;600000;0;;01-04-25
RES-01880;12-08-25;12-08-25;16-08-25;ejecutada;15807009-k;"luis contreras";si;"cabana 1";providencia;480000;480000;transferencia;07-08-25
RES-01881;20-12-25;20-12-25;25-12-25;cancelada;20672079-4;"juan perez";si;"cabana 12";"la florida";600000;0;;15-12-25
RES-01884;10-02-25;10-02-25;19-02-25;ejecutada;8160344-8;"luis contreras";no;"cabana 2";providencia;1080000;1080000;transferencia;09-02-25
RES-01885;17-06-25;17-06-25;19-06-25;reservada;6835621-0;"luis contreras";si;"cabana 9";providencia;240000;0;;15-06-25
RES-01887;16-03-25;16-03-25;23-03-25;reservada;20408365-4;"maria gonzalez";si;"cabana 3";"la florida";840000;0;;13-03-25
RES-01892;14-06-25;14-06-25;20-06-25;ejecutada;20672079-4;"juan perez";no;"cabana 12";providencia;720000;720000;transferencia;10-06-25
RES-01896;/05/25;10-07-25;15-07-25;cancelada;21217431-5;"juan perez";si;"cabana 14";"santiago centro";600000;0;;06-07-25
RES-01901;01-11-25;01-11-25;11-11-25;cancelada;10905503-4;"pedro rojas";no;"cabana 11";"la florida";1200000;0;;28-10-25
RES-01905;20-05-25;20-05-25;25-05-25;cancelada;15121060-0;"ana silva";no;"cabana 10";providencia;600000;0;;15-05-25
RES-01907;13-04-25;13-04-25;16-04-25;ejecutada;11727551-5;"maria gonzalez";no;"cabana 5";providencia;360000;360000;tarjeta;08-04-25
RES-01908;15-02-25;15-02-25;22-02-25;cancelada;13953163-9;"juan perez";si;"cabana 16";"santiago centro";840000;0;;10-02-25
RES-01909;04-11-25;/05/25;06-11-25;ejecutada;18728677-4;"juan perez";no;"cabana 20";providencia;240000;240000;tarjeta;01-11-25
RES-01910;02-05-25;02-05-25;/05/25;reservada;9203394-6;"luis contreras";si;"cabana 18";providencia;600000;0;;01-05-25
RES-01911;06-08-25;06-08-25;08-08-25;ejecutada;17213598-6;"pedro rojas";si;"cabana 7";providencia;240000;240000;tarjeta;03-08-25
RES-01912;14-11-25;14-11-25;21-11-25;reservada;20078438-3;"ana silva";no;"cabana 9";"santa cruz";840000;0;;09-11-25
RES-01914;01-06-25;01-06-25;05-06-25;ejecutada;5645014-9;"pedro rojas";si;"cabana 15";"la florida";480000;480000;transferencia;01-06-25
RES-01915;09-08-25;09-08-25;15-08-25;ejecutada;9039992-6;"ana silva";no;"cabana 20";"santiago centro";720000;720000;efectivo;09-08-25
RES-01917;11-05-25;11-05-25;18-05-25;reservada;10289799-4;"maria gonzalez";si;"cabana 16";"santa cruz";840000;0;;06-05-25
RES-01920;14-04-25;14-04-25;"14-04-25 15:00";cancelada;9087517-5;"pedro rojas";no;"cancha basquetbol aire libre";"la florida";25000;0;;12-04-25
RES-01922;05-03-25;05-03-25;"05-03-25 16:00";reservada;17647891-8;"maria gonzalez";si;"cancha tenis techada";"la florida";35000;0;;01-03-25
RES-01923;08-09-25;08-09-25;"08-09-25 20:00";ejecutada;11219981-0;"pedro rojas";no;"cancha padel techada";"santiago centro";35000;35000;transferencia;04-09-25
RES-01924;01-04-25;01-04-25;05-04-25;ejecutada;14504614-9;"juan perez";si;"cabana 19";providencia;480000;480000;tarjeta;30-03-25
RES-01925;17-11-25;17-11-25;25-11-25;reservada;6614380-5;"luis contreras";si;"cabana 11";providencia;960000;0;;14-11-25
RES-01931;19-04-25;19-04-25;"19-04-25 17:00";reservada;10238227-7;"ana silva";si;"cancha basquetbol aire libre";providencia;25000;0;;16-04-25
RES-01932;04-06-25;04-06-25;14-06-25;cancelada;17553993-k;"ana silva";no;"cabana 12";"la florida";1200000;0;;31-05-25
RES-01933;09-03-25;09-03-25;10-03-25;ejecutada;5204506-1;"ana silva";si;"cabana 14";"la florida";120000;120000;transferencia;08-03-25
RES-01934;14-10-25;14-10-25;16-10-25;cancelada;11862631-1;"ana silva";no;"cabana 1";providencia;240000;0;;09-10-25
RES-01935;06-01-25;06-01-25;"06-01-25 15:00";cancelada;22361904-5;"maria gonzalez";no;"salon eventos 3";"santiago centro";100000;0;;05-01-25
RES-01936;19-08-25;19-08-25;20-08-25;reservada;20086756-4;"maria gonzalez";si;"cabana 16";"la florida";120000;0;;19-08-25
RES-01937;17-07-25;17-07-25;25-07-25;ejecutada;8722237-3;"juan perez";si;"cabana 11";"santa cruz";960000;960000;transferencia;13-07-25
RES-01938;01-09-25;01-09-25;08-09-25;cancelada;24795565-8;"luis contreras";no;"cabana 4";"santa cruz";840000;0;;01-09-25
RES-01940;13-12-25;13-12-25;20-12-25;reservada;9712455-8;"pedro rojas";si;"cabana 18";"la florida";840000;0;;13-12-25
RES-01941;18-11-25;18-11-25;27-11-25;reservada;9842967-0;"luis contreras";si;"cabana 3";providencia;1080000;0;;14-11-25
RES-01942;17-10-25;17-10-25;25-10-25;reservada;15916589-2;"luis contreras";si;"cabana 5";"santa cruz";960000;0;;13-10-25
RES-01944;10-11-25;10-11-25;18-11-25;ejecutada;23498184-6;"juan perez";si;"cabana 14";"santa cruz";960000;960000;tarjeta;08-11-25
RES-01945;09-05-25;09-05-25;11-05-25;reservada;16487089-8;"ana silva";si;"cabana 18";providencia;240000;0;;09-05-25
RES-01947;16-12-25;16-12-25;19-12-25;cancelada;24967582-2;"maria gonzalez";no;"cabana 2";"la florida";360000;0;;15-12-25
RES-01948;15-04-25;15-04-25;23-04-25;ejecutada;18910856-7;"maria gonzalez";no;"cabana 5";"la florida";960000;960000;tarjeta;15-04-25
RES-01949;15-06-25;15-06-25;16-06-25;ejecutada;7500349-8;"pedro rojas";si;"cabana 1";"la florida";120000;120000;transferencia;13-06-25
RES-01950;08-08-25;08-08-25;09-08-25;cancelada;7781298-9;"pedro rojas";no;"cabana 13";providencia;120000;0;;08-08-25
RES-01951;17-04-25;17-04-25;18-04-25;ejecutada;9108775-8;"ana silva";si;"cabana 14";"santiago centro";120000;120000;efectivo;13-04-25
RES-01952;15-06-25;15-06-25;16-06-25;reservada;8309406-0;"luis contreras";si;"cabana 8";providencia;120000;0;;11-06-25
RES-01953;10-09-25;10-09-25;20-09-25;cancelada;17674128-7;"pedro rojas";no;"cabana 20";providencia;1200000;0;;05-09-25
RES-01957;16-07-25;16-07-25;26-07-25;ejecutada;8488042-6;"juan perez";si;"cabana 7";"la florida";1200000;1200000;tarjeta;16-07-25
RES-01959;11-07-25;11-07-25;19-07-25;ejecutada;18086493-8;"maria gonzalez";no;"cabana 7";"la florida";960000;960000;tarjeta;10-07-25
RES-01960;01-01-25;01-01-25;02-01-25;ejecutada;19407837-4;"ana silva";si;"cabana 16";providencia;120000;120000;efectivo;28-12-24
RES-01965;11-03-25;11-03-25;19-03-25;ejecutada;21821683-8;"maria gonzalez";si;"cabana 3";"santa cruz";960000;960000;transferencia;10-03-25
RES-01966;16-11-25;16-11-25;25-11-25;reservada;15120266-7;"juan perez";no;"cabana 19";providencia;1080000;0;;16-11-25
