pago_id;run_socio_titular;nombre_socio_titular;anio_membresia;mes_cuota;fecha_vencimiento;monto_membresia;monto_adicionales;monto_total;estado_pago;fecha_pago;medio_pago
5429;9666051-2;"helena henriquez fuentes";2026;9;2026-09-05;35000;0;35000;atrasado;;
5430;9666051-2;"helena henriquez fuentes";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-02;tarjeta_credito
5431;9666051-2;"helena henriquez fuentes";2026;11;2026-11-05;35000;0;35000;atrasado;;
5432;9666051-2;"helena henriquez fuentes";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-04;efectivo
5433;23230624-6;"patricia jara espinoza";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5434;23230624-6;"patricia jara espinoza";2026;2;2026-02-05;35000;0;35000;atrasado;;
5435;23230624-6;"patricia jara espinoza";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-03;tarjeta_credito
5436;23230624-6;"patricia jara espinoza";2026;4;2026-04-05;35000;0;35000;atrasado;;
5437;23230624-6;"patricia jara espinoza";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-04;efectivo
5438;23230624-6;"patricia jara espinoza";2026;6;2026-06-05;35000;0;35000;atrasado;;
5439;23230624-6;"patricia jara espinoza";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-05;transferencia
5440;23230624-6;"patricia jara espinoza";2026;8;2026-08-05;35000;0;35000;atrasado;;
5441;23230624-6;"patricia jara espinoza";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-02;tarjeta_credito
5442;23230624-6;"patricia jara espinoza";2026;10;2026-10-05;35000;0;35000;atrasado;;
5443;23230624-6;"patricia jara espinoza";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-01;efectivo
5444;23230624-6;"patricia jara espinoza";2026;12;2026-12-05;35000;0;35000;atrasado;;
5445;19172678-6;"patricia jara mendez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5446;19172678-6;"patricia jara mendez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-02;transferencia
5447;19172678-6;"patricia jara mendez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5448;19172678-6;"patricia jara mendez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-05;tarjeta_credito
5449;19172678-6;"patricia jara mendez";2026;5;2026-05-05;35000;0;35000;atrasado;;
5450;19172678-6;"patricia jara mendez";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-03;efectivo
5451;19172678-6;"patricia jara mendez";2026;7;2026-07-05;35000;0;35000;atrasado;;
5452;19172678-6;"patricia jara mendez";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-01;transferencia
5453;19172678-6;"patricia jara mendez";2026;9;2026-09-05;35000;0;35000;atrasado;;
5454;19172678-6;"patricia jara mendez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-02;tarjeta_credito
5455;19172678-6;"patricia jara mendez";2026;11;2026-11-05;35000;0;35000;atrasado;;
5456;19172678-6;"patricia jara mendez";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-04;efectivo
5457;9081387-0;"felicia lagos ortiz";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-04;transferencia
5458;9081387-0;"felicia lagos ortiz";2026;2;2026-02-05;35000;0;35000;atrasado;;
5459;9081387-0;"felicia lagos ortiz";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-01;tarjeta_credito
5460;9081387-0;"felicia lagos ortiz";2026;4;2026-04-05;35000;0;35000;atrasado;;
5461;9081387-0;"felicia lagos ortiz";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-03;efectivo
5462;9081387-0;"felicia lagos ortiz";2026;6;2026-06-05;35000;0;35000;atrasado;;
5463;9081387-0;"felicia lagos ortiz";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-02;transferencia
5464;9081387-0;"felicia lagos ortiz";2026;8;2026-08-05;35000;0;35000;atrasado;;
5465;9081387-0;"felicia lagos ortiz";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-05;tarjeta_credito
5466;9081387-0;"felicia lagos ortiz";2026;10;2026-10-05;35000;0;35000;atrasado;;
5467;9081387-0;"felicia lagos ortiz";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-03;efectivo
5468;9081387-0;"felicia lagos ortiz";2026;12;2026-12-05;35000;0;35000;atrasado;;
5469;6005570-0;"helena mendez espinoza";2026;1;2026-01-05;35000;0;35000;atrasado;;
5470;6005570-0;"helena mendez espinoza";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-05;transferencia
5471;6005570-0;"helena mendez espinoza";2026;3;2026-03-05;35000;0;35000;atrasado;;
5472;6005570-0;"helena mendez espinoza";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-02;tarjeta_credito
5473;6005570-0;"helena mendez espinoza";2026;5;2026-05-05;35000;0;35000;atrasado;;
5474;6005570-0;"helena mendez espinoza";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-01;efectivo
5475;6005570-0;"helena mendez espinoza";2026;7;2026-07-05;35000;0;35000;atrasado;;
5476;6005570-0;"helena mendez espinoza";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-04;transferencia
5477;6005570-0;"helena mendez espinoza";2026;9;2026-09-05;35000;0;35000;atrasado;;
5478;6005570-0;"helena mendez espinoza";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-03;tarjeta_credito
5479;6005570-0;"helena mendez espinoza";2026;11;2026-11-05;35000;0;35000;atrasado;;
5480;6005570-0;"helena mendez espinoza";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-02;efectivo
5481;21319100-3;"alvaro galdames contreras";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-03;transferencia
5482;21319100-3;"alvaro galdames contreras";2026;2;2026-02-05;35000;0;35000;atrasado;;
5483;21319100-3;"alvaro galdames contreras";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-01;tarjeta_credito
5484;21319100-3;"alvaro galdames contreras";2026;4;2026-04-05;35000;0;35000;atrasado;;
5485;21319100-3;"alvaro galdames contreras";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-05;efectivo
5486;21319100-3;"alvaro galdames contreras";2026;6;2026-06-05;35000;0;35000;atrasado;;
5487;21319100-3;"alvaro galdames contreras";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-01;transferencia
5488;21319100-3;"alvaro galdames contreras";2026;8;2026-08-05;35000;0;35000;atrasado;;
5489;21319100-3;"alvaro galdames contreras";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-02;tarjeta_credito
5490;21319100-3;"alvaro galdames contreras";2026;10;2026-10-05;35000;0;35000;atrasado;;
5491;21319100-3;"alvaro galdames contreras";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-04;efectivo
5492;21319100-3;"alvaro galdames contreras";2026;12;2026-12-05;35000;0;35000;atrasado;;
5493;19916691-4;"kevin quezada barrera";2026;1;2026-01-05;35000;0;35000;atrasado;;
5494;19916691-4;"kevin quezada barrera";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-04;transferencia
5495;19916691-4;"kevin quezada barrera";2026;3;2026-03-05;35000;0;35000;atrasado;;
5496;19916691-4;"kevin quezada barrera";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-02;tarjeta_credito
5497;19916691-4;"kevin quezada barrera";2026;5;2026-05-05;35000;0;35000;atrasado;;
5498;19916691-4;"kevin quezada barrera";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-05;efectivo
5499;19916691-4;"kevin quezada barrera";2026;7;2026-07-05;35000;0;35000;atrasado;;
5500;19916691-4;"kevin quezada barrera";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-01;transferencia
5501;19916691-4;"kevin quezada barrera";2026;9;2026-09-05;35000;0;35000;atrasado;;
5502;19916691-4;"kevin quezada barrera";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-02;tarjeta_credito
5503;19916691-4;"kevin quezada barrera";2026;11;2026-11-05;35000;0;35000;atrasado;;
5504;19916691-4;"kevin quezada barrera";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-04;efectivo
5505;6115597-9;"javiera barrera mendez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5506;6115597-9;"javiera barrera mendez";2026;2;2026-02-05;35000;0;35000;atrasado;;
5507;6115597-9;"javiera barrera mendez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-03;tarjeta_credito
5508;6115597-9;"javiera barrera mendez";2026;4;2026-04-05;35000;0;35000;atrasado;;
5509;6115597-9;"javiera barrera mendez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-05;efectivo
5510;6115597-9;"javiera barrera mendez";2026;6;2026-06-05;35000;0;35000;atrasado;;
5511;6115597-9;"javiera barrera mendez";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-03;transferencia
5512;6115597-9;"javiera barrera mendez";2026;8;2026-08-05;35000;0;35000;atrasado;;
5513;6115597-9;"javiera barrera mendez";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5514;6115597-9;"javiera barrera mendez";2026;10;2026-10-05;35000;0;35000;atrasado;;
5515;6115597-9;"javiera barrera mendez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-04;efectivo
5516;6115597-9;"javiera barrera mendez";2026;12;2026-12-05;35000;0;35000;atrasado;;
5517;22224530-3;"alvaro iturra mendez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5518;22224530-3;"alvaro iturra mendez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-02;transferencia
5519;22224530-3;"alvaro iturra mendez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5520;22224530-3;"alvaro iturra mendez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-01;tarjeta_credito
5521;22224530-3;"alvaro iturra mendez";2026;5;2026-05-05;35000;0;35000;atrasado;;
5522;22224530-3;"alvaro iturra mendez";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-03;efectivo
5523;22224530-3;"alvaro iturra mendez";2026;7;2026-07-05;35000;0;35000;atrasado;;
5524;22224530-3;"alvaro iturra mendez";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-02;transferencia
5525;22224530-3;"alvaro iturra mendez";2026;9;2026-09-05;35000;0;35000;atrasado;;
5526;22224530-3;"alvaro iturra mendez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-04;tarjeta_credito
5527;22224530-3;"alvaro iturra mendez";2026;11;2026-11-05;35000;0;35000;atrasado;;
5528;22224530-3;"alvaro iturra mendez";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-01;efectivo
5529;21103105-0;"patricia quezada pardo";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-04;transferencia
5530;21103105-0;"patricia quezada pardo";2026;2;2026-02-05;35000;0;35000;atrasado;;
5531;21103105-0;"patricia quezada pardo";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-05;tarjeta_credito
5532;21103105-0;"patricia quezada pardo";2026;4;2026-04-05;35000;0;35000;atrasado;;
5533;21103105-0;"patricia quezada pardo";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-01;efectivo
5534;21103105-0;"patricia quezada pardo";2026;6;2026-06-05;35000;0;35000;atrasado;;
5535;21103105-0;"patricia quezada pardo";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-03;transferencia
5536;21103105-0;"patricia quezada pardo";2026;8;2026-08-05;35000;0;35000;atrasado;;
5537;21103105-0;"patricia quezada pardo";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-04;tarjeta_credito
5538;21103105-0;"patricia quezada pardo";2026;10;2026-10-05;35000;0;35000;atrasado;;
5539;21103105-0;"patricia quezada pardo";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-02;efectivo
5540;21103105-0;"patricia quezada pardo";2026;12;2026-12-05;35000;0;35000;atrasado;;
5541;24480744-5;"beatriz barrera barrera";2026;1;2026-01-05;35000;0;35000;atrasado;;
5542;24480744-5;"beatriz barrera barrera";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-02;transferencia
5543;24480744-5;"beatriz barrera barrera";2026;3;2026-03-05;35000;0;35000;atrasado;;
5544;24480744-5;"beatriz barrera barrera";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-02;tarjeta_credito
5545;24480744-5;"beatriz barrera barrera";2026;5;2026-05-05;35000;0;35000;atrasado;;
5546;24480744-5;"beatriz barrera barrera";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-04;efectivo
5547;24480744-5;"beatriz barrera barrera";2026;7;2026-07-05;35000;0;35000;atrasado;;
5548;24480744-5;"beatriz barrera barrera";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-05;transferencia
5549;24480744-5;"beatriz barrera barrera";2026;9;2026-09-05;35000;0;35000;atrasado;;
5550;24480744-5;"beatriz barrera barrera";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-03;tarjeta_credito
5551;24480744-5;"beatriz barrera barrera";2026;11;2026-11-05;35000;0;35000;atrasado;;
5552;24480744-5;"beatriz barrera barrera";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-01;efectivo
5553;24548958-7;"loreto alvarez fuentes";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5554;24548958-7;"loreto alvarez fuentes";2026;2;2026-02-05;35000;0;35000;atrasado;;
5555;24548958-7;"loreto alvarez fuentes";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-03;tarjeta_credito
5556;24548958-7;"loreto alvarez fuentes";2026;4;2026-04-05;35000;0;35000;atrasado;;
5557;24548958-7;"loreto alvarez fuentes";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-05;efectivo
5558;24548958-7;"loreto alvarez fuentes";2026;6;2026-06-05;35000;0;35000;atrasado;;
5559;24548958-7;"loreto alvarez fuentes";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-04;transferencia
5560;24548958-7;"loreto alvarez fuentes";2026;8;2026-08-05;35000;0;35000;atrasado;;
5561;24548958-7;"loreto alvarez fuentes";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5562;24548958-7;"loreto alvarez fuentes";2026;10;2026-10-05;35000;0;35000;atrasado;;
5563;24548958-7;"loreto alvarez fuentes";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-03;efectivo
5564;24548958-7;"loreto alvarez fuentes";2026;12;2026-12-05;35000;0;35000;atrasado;;
5565;9151881-3;"helena jara barrera";2026;1;2026-01-05;35000;0;35000;atrasado;;
5566;9151881-3;"helena jara barrera";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-04;transferencia
5567;9151881-3;"helena jara barrera";2026;3;2026-03-05;35000;0;35000;atrasado;;
5568;9151881-3;"helena jara barrera";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-02;tarjeta_credito
5569;9151881-3;"helena jara barrera";2026;5;2026-05-05;35000;0;35000;atrasado;;
5570;9151881-3;"helena jara barrera";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-01;efectivo
5571;9151881-3;"helena jara barrera";2026;7;2026-07-05;35000;0;35000;atrasado;;
5572;9151881-3;"helena jara barrera";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-02;transferencia
5573;9151881-3;"helena jara barrera";2026;9;2026-09-05;35000;0;35000;atrasado;;
5574;9151881-3;"helena jara barrera";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-05;tarjeta_credito
5575;9151881-3;"helena jara barrera";2026;11;2026-11-05;35000;0;35000;atrasado;;
5576;9151881-3;"helena jara barrera";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-03;efectivo
5577;24259004-k;"gonzalo espinoza fuentes";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-02;transferencia
5578;24259004-k;"gonzalo espinoza fuentes";2026;2;2026-02-05;35000;0;35000;atrasado;;
5579;24259004-k;"gonzalo espinoza fuentes";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-04;tarjeta_credito
5580;24259004-k;"gonzalo espinoza fuentes";2026;4;2026-04-05;35000;0;35000;atrasado;;
5581;24259004-k;"gonzalo espinoza fuentes";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-05;efectivo
5582;24259004-k;"gonzalo espinoza fuentes";2026;6;2026-06-05;35000;0;35000;atrasado;;
5583;24259004-k;"gonzalo espinoza fuentes";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-03;transferencia
5584;24259004-k;"gonzalo espinoza fuentes";2026;8;2026-08-05;35000;0;35000;atrasado;;
5585;24259004-k;"gonzalo espinoza fuentes";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5586;24259004-k;"gonzalo espinoza fuentes";2026;10;2026-10-05;35000;0;35000;atrasado;;
5587;24259004-k;"gonzalo espinoza fuentes";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-02;efectivo
5588;24259004-k;"gonzalo espinoza fuentes";2026;12;2026-12-05;35000;0;35000;atrasado;;
5589;7204671-7;"patricia espinoza contreras";2026;1;2026-01-05;35000;0;35000;atrasado;;
5590;7204671-7;"patricia espinoza contreras";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-04;transferencia
5591;7204671-7;"patricia espinoza contreras";2026;3;2026-03-05;35000;0;35000;atrasado;;
5592;7204671-7;"patricia espinoza contreras";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-03;tarjeta_credito
5593;7204671-7;"patricia espinoza contreras";2026;5;2026-05-05;35000;0;35000;atrasado;;
5594;7204671-7;"patricia espinoza contreras";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-01;efectivo
5595;7204671-7;"patricia espinoza contreras";2026;7;2026-07-05;35000;0;35000;atrasado;;
5596;7204671-7;"patricia espinoza contreras";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-05;transferencia
5597;7204671-7;"patricia espinoza contreras";2026;9;2026-09-05;35000;0;35000;atrasado;;
5598;7204671-7;"juan perez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-02;tarjeta_credito
5599;7204671-7;"patricia espinoza contreras";2026;11;2026-11-05;35000;0;35000;atrasado;;
5600;7204671-7;"patricia espinoza contreras";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-04;efectivo
5601;22279269-1;"mauricio duarte ortiz";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5602;22279269-1;"mauricio duarte ortiz";2026;2;2026-02-05;35000;0;35000;atrasado;;
5603;22279269-1;"mauricio duarte ortiz";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-04;tarjeta_credito
5604;22279269-1;"mauricio duarte ortiz";2026;4;2026-04-05;35000;0;35000;atrasado;;
5605;22279269-1;"mauricio duarte ortiz";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-03;efectivo
5606;22279269-1;"mauricio duarte ortiz";2026;6;2026-06-05;35000;0;35000;atrasado;;
5607;22279269-1;"mauricio duarte ortiz";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-05;transferencia
5608;22279269-1;"mauricio duarte ortiz";2026;8;2026-08-05;35000;0;35000;atrasado;;
5609;22279269-1;"mauricio duarte ortiz";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5610;22279269-1;"mauricio duarte ortiz";2026;10;2026-10-05;35000;0;35000;atrasado;;
5611;22279269-1;"mauricio duarte ortiz";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-04;efectivo
5612;22279269-1;"mauricio duarte ortiz";2026;12;2026-12-05;35000;0;35000;atrasado;;
5613;24724208-2;"helena quezada duarte";2026;1;2026-01-05;35000;0;35000;atrasado;;
5614;24724208-2;"helena quezada duarte";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-03;transferencia
5615;24724208-2;"helena quezada duarte";2026;3;2026-03-05;35000;0;35000;atrasado;;
5616;24724208-2;"helena quezada duarte";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-05;tarjeta_credito
5617;24724208-2;"helena quezada duarte";2026;5;2026-05-05;35000;0;35000;atrasado;;
5618;24724208-2;"helena quezada duarte";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-02;efectivo
5619;24724208-2;"helena quezada duarte";2026;7;2026-07-05;35000;0;35000;atrasado;;
5620;24724208-2;"helena quezada duarte";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-04;transferencia
5621;24724208-2;"helena quezada duarte";2026;9;2026-09-05;35000;0;35000;atrasado;;
5622;24724208-2;"helena quezada duarte";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-01;tarjeta_credito
5623;24724208-2;"helena quezada duarte";2026;11;2026-11-05;35000;0;35000;atrasado;;
5624;24724208-2;"helena quezada duarte";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-05;efectivo
5625;9897596-9;"daniela quezada contreras";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-04;transferencia
5626;9897596-9;"daniela quezada contreras";2026;2;2026-02-05;35000;0;35000;atrasado;;
5627;9897596-9;"daniela quezada contreras";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-02;tarjeta_credito
5628;9897596-9;"daniela quezada contreras";2026;4;2026-04-05;35000;0;35000;atrasado;;
5629;9897596-9;"maria perez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-04;efectivo
5630;9897596-9;"daniela quezada contreras";2026;6;2026-06-05;35000;0;35000;atrasado;;
5631;9897596-9;"daniela quezada contreras";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-01;transferencia
5632;9897596-9;"daniela quezada contreras";2026;8;2026-08-05;35000;0;35000;atrasado;;
5633;9897596-9;"daniela quezada contreras";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-03;tarjeta_credito
5634;9897596-9;"daniela quezada contreras";2026;10;2026-10-05;35000;0;35000;atrasado;;
5635;9897596-9;"daniela quezada contreras";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-01;efectivo
5636;9897596-9;"daniela quezada contreras";2026;12;2026-12-05;35000;0;35000;atrasado;;
5637;10140560-1;"beatriz iturra alvarez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5638;10140560-1;"beatriz iturra alvarez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-01;transferencia
5639;10140560-1;"beatriz iturra alvarez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5640;10140560-1;"beatriz iturra alvarez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-03;tarjeta_credito
5641;10140560-1;"beatriz iturra alvarez";2026;5;2026-05-05;35000;0;35000;atrasado;;
5642;10140560-1;"beatriz iturra alvarez";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-05;efectivo
5643;10140560-1;"beatriz iturra alvarez";2026;7;2026-07-05;35000;0;35000;atrasado;;
5644;10140560-1;"beatriz iturra alvarez";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-02;transferencia
5645;10140560-1;"beatriz iturra alvarez";2026;9;2026-09-05;35000;0;35000;atrasado;;
5646;10140560-1;"beatriz iturra alvarez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-04;tarjeta_credito
5647;10140560-1;"beatriz iturra alvarez";2026;11;2026-11-05;35000;0;35000;atrasado;;
5648;10140560-1;"beatriz iturra alvarez";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-01;efectivo
5649;24301503-0;"natalia espinoza ortiz";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-03;transferencia
5650;24301503-0;"natalia espinoza ortiz";2026;2;2026-02-05;35000;0;35000;atrasado;;
5651;24301503-0;"natalia espinoza ortiz";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-05;tarjeta_credito
5652;24301503-0;"natalia espinoza ortiz";2026;4;2026-04-05;35000;0;35000;atrasado;;
5653;24301503-0;"natalia espinoza ortiz";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-01;efectivo
5654;24301503-0;"natalia espinoza ortiz";2026;6;2026-06-05;35000;0;35000;atrasado;;
5655;24301503-0;"natalia espinoza ortiz";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-04;transferencia
5656;24301503-0;"natalia espinoza ortiz";2026;8;2026-08-05;35000;0;35000;atrasado;;
5657;24301503-0;"natalia espinoza ortiz";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-02;tarjeta_credito
5658;24301503-0;"natalia espinoza ortiz";2026;10;2026-10-05;35000;0;35000;atrasado;;
5659;24301503-0;"natalia espinoza ortiz";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-04;efectivo
5660;24301503-0;"natalia espinoza ortiz";2026;12;2026-12-05;35000;0;35000;atrasado;;
5661;19305751-7;"enrique duarte nunez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5662;19305751-7;"enrique duarte nunez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-03;transferencia
5663;19305751-7;"enrique duarte nunez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5664;19305751-7;"enrique duarte nunez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-05;tarjeta_credito
5665;19305751-7;"enrique duarte nunez";2026;5;2026-05-05;35000;0;35000;atrasado;;
5666;19305751-7;"enrique duarte nunez";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-02;efectivo
5667;19305751-7;"enrique duarte nunez";2026;7;2026-07-05;35000;0;35000;atrasado;;
5668;19305751-7;"enrique duarte nunez";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-04;transferencia
5669;19305751-7;"enrique duarte nunez";2026;9;2026-09-05;35000;0;35000;atrasado;;
5670;19305751-7;"enrique duarte nunez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-01;tarjeta_credito
5671;19305751-7;"enrique duarte nunez";2026;11;2026-11-05;35000;0;35000;atrasado;;
5672;19305751-7;"enrique duarte nunez";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-05;efectivo
5673;11750440-9;"helena henriquez nunez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-04;transferencia
5674;11750440-9;"helena henriquez nunez";2026;2;2026-02-05;35000;0;35000;atrasado;;
5675;11750440-9;"helena henriquez nunez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-01;tarjeta_credito
5676;11750440-9;"helena henriquez nunez";2026;4;2026-04-05;35000;0;35000;atrasado;;
5677;11750440-9;"helena henriquez nunez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-03;efectivo
5678;11750440-9;"helena henriquez nunez";2026;6;2026-06-05;35000;0;35000;atrasado;;
5679;11750440-9;"helena henriquez nunez";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-01;transferencia
5680;11750440-9;"helena henriquez nunez";2026;8;2026-08-05;35000;0;35000;atrasado;;
5681;11750440-9;"helena henriquez nunez";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-04;tarjeta_credito
5682;11750440-9;"helena henriquez nunez";2026;10;2026-10-05;35000;0;35000;atrasado;;
5683;11750440-9;"helena henriquez nunez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-05;efectivo
5684;11750440-9;"helena henriquez nunez";2026;12;2026-12-05;35000;0;35000;atrasado;;
5685;24377951-9;"ignacio mendez henriquez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5686;24377951-9;"ignacio mendez henriquez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-02;transferencia
5687;24377951-9;"ignacio mendez henriquez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5688;24377951-9;"ignacio mendez henriquez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-01;tarjeta_credito
5689;24377951-9;"ignacio mendez henriquez";2026;5;2026-05-05;35000;0;35000;atrasado;;
5690;24377951-9;"ignacio mendez henriquez";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-04;efectivo
5691;24377951-9;"ignacio mendez henriquez";2026;7;2026-07-05;35000;0;35000;atrasado;;
