evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
203;"congreso medico";2025-09-12;2026-02-21;saloneventos3;"santiago centro";empresa;76000136-8;"prisma exportadora spa";18610987-2;"aurelio estay mondaca";"director medico";"ana silva;antonella gonzalez;luis rojas;sofia contreras;maria silva;pedro mendez;lucas iturra;luis lagos;camila silva;juan lagos;ana tapia;luis silva;sofia contreras;maria mendez;antonella contreras;maria mendez;pedro silva;antonella gonzalez;juan lagos;pablo mendez;ana perez;antonella iturra;sofia tapia;camila silva;elena mendez;luis perez;maria tapia;camila tapia;ana vidal;pablo mendez;pedro tapia;pablo mendez;juan lagos;sofia mendez;antonella lagos;ana perez;sofia tapia;luis contreras;pablo iturra;sofia silva;sofia vidal;pablo perez;pedro lagos;elena gonzalez;pablo iturra";29500000;14750000;14750000
205;"workshop fotografia";2025-09-17;2026-02-14;saloneventos2;"santa cruz";empresa;76000137-6;"vertice exportadora spa";21855199-8;"filomena olavarria estay";editor;"luis iturra;luis silva;elena perez;juan mendez;maria iturra;ana lagos;camila iturra;juan mendez;sofia lagos;sofia iturra;antonella vidal;pablo iturra;antonella gonzalez;lucas perez;elena lagos;sofia iturra;sofia perez;ana rojas;maria iturra;pablo lagos;pablo rojas;antonella gonzalez;lucas contreras;antonella mendez;pedro contreras;sofia rojas;sofia tapia;lucas contreras;diego perez;luis gonzalez;luis contreras;luis tapia;juan vidal;pedro mendez;ana vidal;antonella contreras;diego vidal;pablo tapia;lucas vidal;diego mendez;pablo rojas;diego lagos;antonella silva;sofia silva;pedro rojas";11900000;5950000;5950000
206;"showroom moda";2025-11-12;2026-02-07;saloneventos1;providencia;empresa;76000138-4;"horizonte exportadora spa";11300690-0;"demetria mondaca olavarria";manager;"camila iturra;pedro contreras;sofia vidal;elena tapia;maria perez;sofia vidal;maria rojas;luis perez;lucas gonzalez;sofia lagos;maria vidal;pedro vidal;maria tapia;luis vidal;luis contreras;elena tapia;camila rojas;diego perez;maria tapia;diego silva;pedro iturra;pedro iturra;diego silva;sofia vidal;diego lagos;camila iturra;elena iturra;camila gonzalez;sofia contreras;diego gonzalez;elena mendez;diego iturra;camila vidal;sofia tapia;camila silva;antonella iturra;diego contreras;diego perez;luis perez;diego perez;camila mendez;juan tapia;sofia vidal;sofia mendez;sofia lagos";21400000;10700000;10700000
207;"capacitacion ventas";2025-08-20;2026-02-10;saloneventos1;"la florida";empresa;76000139-2;"punto exportadora spa";17058659-k;"bernarda olavarria mondaca";"jefe ventas";"pablo mendez;camila tapia;luis rojas;ana silva;diego rojas;maria gonzalez;ana contreras;ana perez;elena iturra;sofia iturra;maria vidal;pedro contreras;juan perez;pablo gonzalez;elena contreras;juan vidal;diego contreras;ana rojas;maria perez;diego vidal;elena iturra;lucas tapia;pablo iturra;lucas mendez;antonella iturra;sofia lagos;luis contreras;juan contreras;luis iturra;camila iturra;luis vidal;elena contreras;maria tapia;antonella silva;luis iturra;antonella rojas;camila mendez;maria rojas;antonella silva;lucas tapia;sofia vidal;camila contreras;sofia gonzalez;pedro mendez;luis iturra";9300000;4650000;4650000
209;"graduacion escolar";2026-01-26;2026-02-14;saloneventos4;providencia;empresa;76000140-6;"andes logistica spa";23172646-2;"demetria arancibia duarte";coordinador;"juan rojas;antonella vidal;antonella tapia;maria tapia;sofia lagos;pablo rojas;lucas lagos;sofia lagos;lucas silva;camila contreras;diego silva;elena contreras;sofia contreras;luis mendez;ana lagos;luis gonzalez;camila silva;camila contreras;elena gonzalez;luis lagos;pedro vidal;camila tapia;ana perez;antonella vidal;maria vidal;antonella lagos;pedro tapia;sofia mendez;diego iturra;maria gonzalez;elena perez;antonella vidal;luis mendez;sofia lagos;pablo mendez;sofia rojas;camila mendez;lucas rojas;camila iturra;ana gonzalez;lucas iturra;ana silva;sofia gonzalez;camila perez;luis silva";13200000;6600000;6600000
210;"exposicion de arte";2026-01-17;2026-02-21;saloneventos4;"santiago centro";empresa;76000141-4;"pacifico logistica spa";22826331-1;"aurelio mondaca olavarria";director;"juan mendez;lucas lagos;lucas gonzalez;pablo lagos;sofia rojas;sofia silva;elena rojas;pablo vidal;luis mendez;pedro rojas;diego rojas;sofia mendez;juan perez;diego lagos;luis vidal;diego contreras;antonella silva;antonella vidal;ana silva;ana perez;diego lagos;pablo vidal;diego iturra;ana rojas;diego contreras;diego lagos;juan mendez;pedro lagos;lucas mendez;lucas tapia;ana gonzalez;maria rojas;diego gonzalez;pedro tapia;luis mendez;juan vidal;sofia tapia;lucas contreras;diego vidal;elena rojas;pablo silva;ana perez;lucas silva;antonella silva;antonella perez";17900000;8950000;8950000
211;"desayuno de negocios";2026-01-29;2026-02-25;saloneventos1;providencia;empresa;76000142-2;"patagonia logistica spa";15851803-1;"casimiro mondaca arancibia";socio;"ana tapia;maria vidal;luis vidal;lucas gonzalez;ana tapia;lucas tapia;antonella iturra;camila rojas;ana tapia;ana lagos;luis lagos;pedro rojas;lucas rojas;juan perez;pedro gonzalez;ana lagos;diego iturra;ana mendez;diego tapia;juan vidal;maria silva;maria gonzalez;camila tapia;antonella lagos;lucas gonzalez;juan vidal;luis mendez;sofia perez;sofia mendez;pablo tapia;lucas gonzalez;ana silva;diego gonzalez;luis vidal;diego gonzalez;diego contreras;pedro perez;antonella perez;ana gonzalez;antonella silva;ana tapia;juan iturra;elena lagos;ana iturra;diego gonzalez";6400000;3200000;3200000
212;"fiesta de disfraces";2025-12-11;2026-02-10;saloneventos4;"santiago centro";empresa;76000143-0;"mapocho logistica spa";21081056-0;"herminda olavarria duarte";productor;"sofia gonzalez;diego lagos;antonella iturra;pedro silva;juan iturra;camila contreras;maria contreras;ana tapia;pablo gonzalez;diego perez;pablo rojas;ana iturra;antonella gonzalez;ana lagos;camila gonzalez;lucas silva;diego lagos;luis vidal;ana vidal;pedro vidal;luis silva;antonella gonzalez;luis lagos;lucas lagos;pablo contreras;diego gonzalez;lucas tapia;luis iturra;sofia mendez;elena tapia;lucas silva;sofia tapia;pedro silva;camila silva;ana gonzalez;camila perez;sofia lagos;camila lagos;juan gonzalez;ana rojas;camila contreras;antonella mendez;camila gonzalez;pablo perez;diego lagos";14100000;7050000;7050000
213;"encuentro deportivo";2026-01-01;2026-02-28;saloneventos2;"santiago centro";empresa;76000144-9;"cordillera logistica spa";21979214-k;"filomena benavides olavarria";capitan;"ana mendez;ana iturra;camila silva;ana gonzalez;juan rojas;luis perez;lucas gonzalez;antonella gonzalez;lucas lagos;maria vidal;lucas perez;pedro perez;antonella vidal;elena rojas;maria gonzalez;luis silva;luis lagos;juan vidal;luis rojas;lucas gonzalez;camila tapia;pedro contreras;elena iturra;juan rojas;antonella contreras;pedro iturra;lucas gonzalez;antonella silva;antonella vidal;luis contreras;pedro lagos;antonella iturra;diego contreras;lucas contreras;pedro perez;elena iturra;sofia vidal;diego gonzalez;sofia silva;luis iturra;ana vidal;ana mendez;luis gonzalez;maria mendez;elena silva";8200000;4100000;4100000
214;"charla motivacional";2025-11-11;2026-02-08;saloneventos2;providencia;empresa;76000145-7;"norte logistica spa";15241165-0;"filomena calderon olavarria";speaker;"ana gonzalez;elena contreras;sofia lagos;juan lagos;sofia contreras;diego gonzalez;camila silva;diego iturra;sofia silva;camila silva;pablo vidal;juan gonzalez;camila silva;diego perez;luis gonzalez;sofia tapia;pablo contreras;luis mendez;antonella rojas;sofia vidal;elena perez;maria iturra;elena silva;juan iturra;antonella lagos;juan mendez;pedro gonzalez;pablo lagos;lucas vidal;lucas gonzalez;maria lagos;sofia tapia;elena gonzalez;pedro vidal;pablo lagos;juan mendez;pablo tapia;pablo vidal;pedro iturra;lucas vidal;pedro contreras;luis rojas;ana iturra;juan gonzalez;lucas tapia";10700000;5350000;5350000
215;"lanzamiento editorial";2025-10-08;2026-02-04;saloneventos3;providencia;empresa;76000146-5;"sur logistica spa";10045741-5;"casimiro estay mondaca";"editor jefe";"lucas tapia;antonella contreras;luis tapia;pedro mendez;sofia mendez;lucas silva;ana perez;ana iturra;elena rojas;sofia gonzalez;pablo rojas;elena tapia;antonella tapia;lucas perez;elena silva;diego contreras;camila rojas;juan iturra;luis gonzalez;lucas contreras;maria lagos;diego vidal;juan silva;juan mendez;pablo contreras;pedro contreras;pedro gonzalez;lucas perez;pablo tapia;antonella iturra;juan gonzalez;antonella rojas;luis gonzalez;luis perez;pablo rojas;antonella rojas;pablo vidal;ana lagos;diego silva;lucas silva;lucas contreras;antonella perez;elena contreras;pedro mendez;pedro vidal";9500000;4750000;4750000
216;"cena navidad";2025-11-16;2026-02-21;saloneventos1;"santiago centro";empresa;76000147-3;"litoral logistica spa";24905434-8;"bernarda calderon olavarria";gerente;"sofia silva;lucas tapia;sofia lagos;ana lagos;juan tapia;elena gonzalez;maria rojas;luis rojas;antonella lagos;maria rojas;antonella iturra;luis tapia;antonella vidal;sofia gonzalez;pablo lagos;camila mendez;pablo contreras;antonella contreras;camila mendez;lucas perez;ana gonzalez;maria perez;elena mendez;elena perez;juan contreras;juan perez;elena perez;maria contreras;lucas gonzalez;pablo silva;elena mendez;juan vidal;maria tapia;pablo iturra;luis rojas;camila tapia;camila contreras;maria rojas;sofia vidal;antonella contreras;pedro vidal;pedro rojas;juan gonzalez;elena contreras;elena vidal";19800000;9900000;9900000
219;"taller de cocina";2025-09-30;2026-02-16;saloneventos1;"santiago centro";persona;23603304-k;"gumersindo mondaca arancibia";;;instructor;"pedro gonzalez;maria tapia;sofia tapia;elena silva;ana tapia;elena gonzalez;camila iturra;lucas contreras;juan gonzalez;luis perez;ana iturra;juan perez;sofia vidal;juan contreras;juan tapia;luis silva;camila vidal;diego lagos;lucas iturra;camila perez;maria vidal;diego gonzalez;elena vidal;maria perez;pedro gonzalez;luis silva;maria vidal;juan contreras;elena perez;maria rojas;ana silva;pablo mendez;diego perez;luis vidal;pedro iturra;camila contreras;ana contreras;pedro tapia;pablo tapia;luis iturra;diego iturra;pablo silva;diego perez;diego vidal;ana silva";8100000;4050000;4050000
222;"desfile de mascotas";2025-11-02;2026-02-24;saloneventos4;providencia;empresa;76000148-1;"aconcagua logistica spa";17501843-3;"herminda mondaca benavides";manager;"elena vidal;pablo gonzalez;antonella contreras;pablo tapia;maria perez;lucas lagos;antonella iturra;diego gonzalez;sofia gonzalez;juan mendez;lucas tapia;pedro perez;lucas iturra;juan iturra;elena iturra;camila tapia;sofia gonzalez;luis contreras;juan vidal;pablo silva;diego gonzalez;diego perez;luis lagos;pablo gonzalez;ana contreras;elena rojas;ana lagos;sofia vidal;luis mendez;pablo tapia;ana mendez;lucas rojas;antonella mendez;elena perez;luis gonzalez;luis contreras;luis tapia;antonella contreras;juan mendez;maria iturra;sofia lagos;luis silva;luis iturra;elena perez;pedro perez";7800000;3900000;3900000
224;"simposio tecnologia";2025-09-30;2026-02-12;saloneventos2;providencia;empresa;76000149-k;"austral logistica spa";16309656-0;"filomena olavarria ubilla";analista;"ana gonzalez;diego perez;antonella tapia;pablo contreras;pablo contreras;maria silva;antonella rojas;elena lagos;diego mendez;camila contreras;ana rojas;juan iturra;lucas mendez;luis rojas;antonella tapia;juan tapia;pablo perez;camila vidal;camila rojas;diego tapia;ana vidal;camila lagos;maria mendez;juan gonzalez;camila rojas;maria contreras;antonella rojas;diego tapia;juan iturra;juan vidal;elena lagos;lucas silva;lucas contreras;luis lagos;luis gonzalez;luis tapia;elena mendez;juan lagos;lucas rojas;maria perez;antonella vidal;sofia gonzalez;pablo lagos;juan tapia;maria rojas";23400000;11700000;11700000
226;"reunion de apoderados";2025-09-29;2026-02-05;saloneventos1;"santa cruz";empresa;76000150-3;"cumbre logistica spa";12520055-9;"demetria ubilla benavides";delegado;"antonella vidal;pablo iturra;sofia silva;antonella rojas;diego perez;antonella contreras;ana vidal;luis perez;pedro tapia;pedro perez;sofia lagos;lucas silva;luis perez;lucas mendez;luis gonzalez;pablo iturra;juan rojas;antonella contreras;juan tapia;elena mendez;elena contreras;diego tapia;maria contreras;ana silva;sofia perez;sofia lagos;luis vidal;antonella perez;camila vidal;maria iturra;luis perez;camila perez;sofia contreras;diego tapia;pedro silva;ana vidal;luis perez;maria tapia;maria silva;juan mendez;luis silva;pedro tapia;elena gonzalez;diego rojas;pablo perez";5100000;2550000;2550000
227;"lanzamiento disco";2025-09-13;2026-02-02;saloneventos4;"santiago centro";empresa;76000151-1;"valle logistica spa";23215631-7;"gumersindo calderon benavides";productor;"pedro lagos;elena iturra;juan vidal;pablo vidal;maria vidal;camila contreras;sofia vidal;sofia rojas;camila mendez;ana tapia;ana gonzalez;pedro rojas;luis rojas;lucas contreras;camila vidal;maria silva;pedro lagos;pablo mendez;sofia gonzalez;luis rojas;camila iturra;camila perez;elena lagos;elena lagos;pablo iturra;diego gonzalez;pablo vidal;elena gonzalez;camila gonzalez;maria mendez;pedro silva;sofia iturra;luis silva;maria tapia;lucas rojas;maria iturra;sofia rojas;elena silva;pablo rojas;lucas mendez;diego contreras;ana perez;lucas lagos;sofia vidal;camila contreras";17200000;8600000;8600000
228;"curso de verano";2025-10-08;2026-02-28;saloneventos3;"santiago centro";empresa;76000152-k;"rio logistica spa";15224255-7;"casimiro duarte benavides";director;"pablo perez;antonella contreras;luis rojas;ana iturra;elena iturra;camila lagos;pablo mendez;sofia perez;maria lagos;camila gonzalez;lucas mendez;ana silva;lucas iturra;elena silva;camila lagos;pedro lagos;lucas lagos;maria gonzalez;pablo lagos;luis mendez;luis perez;luis vidal;maria vidal;pablo silva;antonella contreras;elena lagos;sofia rojas;ana gonzalez;antonella gonzalez;elena lagos;diego vidal;camila lagos;juan perez;luis silva;pablo contreras;lucas vidal;juan tapia;luis vidal;elena iturra;luis perez;ana vidal;camila gonzalez;lucas contreras;pablo mendez;diego lagos";13800000;6900000;6900000
229;"fiesta de gala invierno";2025-09-07;2026-02-09;saloneventos3;"santa cruz";empresa;76000153-8;"bosque logistica spa";20267003-2;"demetria duarte benavides";manager;"juan vidal;pablo iturra;luis mendez;pablo mendez;luis rojas;elena tapia;pablo silva;maria lagos;maria silva;elena tapia;pablo contreras;camila mendez;pedro perez;diego contreras;antonella iturra;maria rojas;juan rojas;juan gonzalez;lucas silva;elena gonzalez;pedro rojas;camila silva;pedro perez;antonella silva;elena silva;diego mendez;antonella rojas;lucas tapia;pedro lagos;camila lagos;sofia silva;pedro mendez;lucas contreras;elena iturra;camila silva;luis tapia;camila tapia;juan vidal;camila gonzalez;camila contreras;juan vidal;antonella rojas;sofia perez;pablo perez;elena vidal";28400000;14200000;14200000
230;"te de tarde";2026-01-10;2026-02-06;saloneventos3;"la florida";persona;23065042-k;"demetria olavarria benavides";;;dueno;"camila perez;camila silva;diego tapia;camila contreras;antonella contreras;antonella tapia;elena vidal;pedro gonzalez;luis iturra;pedro perez;diego vidal;juan silva;pedro contreras;lucas silva;maria silva;sofia iturra;pablo silva;juan gonzalez;lucas gonzalez;sofia silva;ana gonzalez;pablo rojas;antonella gonzalez;pablo mendez;antonella gonzalez;pablo mendez;diego mendez;diego perez;juan vidal;camila rojas;sofia gonzalez;pablo perez;pedro silva;camila silva;diego tapia;camila gonzalez;pablo lagos;pablo lagos;sofia rojas;diego vidal;sofia mendez;camila iturra;camila silva;ana iturra;maria gonzalez";5400000;2700000;2700000
232;"paseo de curso";2026-01-06;2026-02-01;saloneventos3;"santa cruz";empresa;76000154-6;"altos logistica spa";13948726-5;"herminda arancibia benavides";guia;"maria silva;sofia silva;elena gonzalez;pablo rojas;lucas vidal;luis gonzalez;juan tapia;diego iturra;camila iturra;elena gonzalez;sofia contreras;antonella mendez;camila vidal;diego gonzalez;pedro tapia;luis rojas;elena silva;ana silva;luis silva;juan vidal;lucas tapia;pedro mendez;luis perez;lucas mendez;camila iturra;pablo mendez;luis vidal;elena silva;camila gonzalez;elena iturra;antonella tapia;juan lagos;diego perez;pablo perez;elena mendez;diego lagos;pedro tapia;sofia mendez;pedro lagos;pablo gonzalez;antonella lagos;lucas tapia;sofia iturra;antonella vidal;elena vidal";7300000;3650000;3650000
233;"cata de vinos";2026-01-12;2026-02-25;saloneventos1;"santa cruz";empresa;76000155-4;"nova logistica spa";17861055-4;"filomena calderon duarte";sommelier;"pablo lagos;luis silva;luis contreras;pablo silva;antonella mendez;luis vidal;lucas mendez;luis vidal;antonella gonzalez;luis silva;juan rojas;sofia mendez;lucas mendez;pedro contreras;pedro perez;ana lagos;camila contreras;pedro iturra;camila mendez;ana silva;lucas rojas;maria iturra;antonella iturra;pablo rojas;antonella silva;luis contreras;pablo mendez;pablo rojas;ana rojas;camila lagos;pedro perez;pedro tapia;elena contreras;pablo tapia;elena rojas;camila iturra;juan silva;lucas iturra;maria rojas;pedro iturra;juan vidal;antonella mendez;pablo vidal;pablo perez;camila vidal";14600000;7300000;7300000
234;"gala de navidad";2025-09-26;2026-02-02;saloneventos4;"santa cruz";empresa;76000156-2;"prisma logistica spa";22204822-2;"demetria calderon mondaca";gerente;"pablo vidal;pedro silva;juan gonzalez;antonella iturra;antonella gonzalez;maria vidal;lucas silva;sofia silva;elena tapia;sofia rojas;ana tapia;sofia silva;sofia mendez;pablo silva;lucas lagos;camila rojas;juan mendez;luis lagos;pedro silva;camila tapia;maria silva;pablo mendez;diego mendez;antonella lagos;ana rojas;sofia vidal;lucas lagos;camila mendez;lucas perez;maria iturra;antonella contreras;sofia gonzalez;pedro gonzalez;ana tapia;pablo vidal;elena lagos;juan lagos;luis gonzalez;luis rojas;lucas iturra;elena contreras;diego silva;pedro perez;diego rojas;diego mendez";26500000;13250000;13250000
