codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
RES-01955;2025-11-09;"2025-11-09 14:00";"2025-11-09 15:00";ejecutada;21773123-2;"luis contreras";no;"cancha basquetbol techada";"santiago centro";35000;35000;efectivo;2025-11-09
RES-01956;2025-07-03;"2025-07-03 22:00";"2025-07-03 23:00";cancelada;7584304-6;"ana silva";si;"piscina 1";"santa cruz";20000;0;;2025-07-03
RES-01958;2025-03-17;"2025-03-17 15:00";"2025-03-17 16:00";reservada;21287925-8;"ana silva";no;"cancha futbolito aire libre";"santa cruz";25000;0;;2025-03-16
RES-01961;2025-07-16;"2025-07-16 18:00";"2025-07-16 19:00";ejecutada;18065705-3;"maria gonzalez";no;"salon eventos 3";"la florida";100000;100000;efectivo;2025-07-14
RES-01962;2025-02-03;"2025-02-03 15:00";"2025-02-03 16:00";cancelada;24471464-0;"luis contreras";si;"cancha padel aire libre";"la florida";25000;0;;2025-02-02
RES-01963;2025-05-14;"2025-05-14 20:00";"2025-05-14 21:00";ejecutada;8482497-6;"ana silva";si;"salon eventos 3";"la florida";100000;100000;transferencia;2025-05-11
RES-01964;2025-01-11;"2025-01-11 15:00";"2025-01-11 16:00";cancelada;10645717-4;"pedro rojas";no;"cancha tenis techada";"la florida";35000;0;;2025-01-11
RES-01968;2025-02-01;"2025-02-01 12:00";"2025-02-01 13:00";reservada;7812836-4;"pedro rojas";si;"salon eventos 2";providencia;100000;0;;2025-01-29
RES-01972;2025-05-08;"2025-05-08 19:00";"2025-05-08 20:00";cancelada;13554594-5;"pedro rojas";no;"cancha padel techada";"la florida";35000;0;;2025-05-06
RES-01973;2025-05-14;"2025-05-14 19:00";"2025-05-14 20:00";ejecutada;7781298-9;"pedro rojas";no;"piscina 1";"santa cruz";20000;20000;tarjeta;2025-05-13
RES-01975;2025-08-09;"2025-08-09 10:00";"2025-08-09 11:00";cancelada;12887828-9;"maria gonzalez";si;"cancha padel aire libre";providencia;25000;0;;2025-08-08
RES-01977;2025-09-18;"2025-09-18 21:00";"2025-09-18 22:00";ejecutada;10934689-6;"pedro rojas";si;"piscina 2";"santiago centro";20000;20000;efectivo;2025-09-18
RES-01980;2025-06-11;"2025-06-11 16:00";"2025-06-11 17:00";cancelada;8954537-4;"luis contreras";si;"cancha padel aire libre";providencia;25000;0;;2025-06-11
RES-01981;2025-06-02;"2025-06-02 20:00";"2025-06-02 21:00";ejecutada;10905503-4;"pedro rojas";si;"piscina 2";"la florida";20000;20000;efectivo;2025-05-30
RES-01988;2025-01-10;"2025-01-10 09:00";"2025-01-10 10:00";reservada;7660832-6;"pedro rojas";no;"piscina 1";"santa cruz";20000;0;;2025-01-07
RES-01990;2025-01-01;"2025-01-01 14:00";"2025-01-01 15:00";cancelada;10934689-6;"pedro rojas";no;"salon eventos 1";"santiago centro";100000;0;;2024-12-27
RES-01991;2025-09-17;"2025-09-17 19:00";"2025-09-17 20:00";reservada;15293763-6;"luis contreras";no;"cancha basquetbol aire libre";"la florida";25000;0;;2025-09-16
RES-01993;2025-02-05;"2025-02-05 08:00";"2025-02-05 09:00";cancelada;18965892-3;"juan perez";no;"cancha futbolito aire libre";providencia;25000;0;;2025-02-02
RES-01994;2025-10-04;"2025-10-04 17:00";"2025-10-04 18:00";reservada;18426969-4;"pedro rojas";si;"salon eventos 1";"la florida";100000;0;;2025-09-30
