evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
92;Matrimonio Civil;06-11-25;15-02-26;SalonEventos2;Santa Cruz;persona;16427380-6;Bernarda Duarte Duarte;;;Planificador;"Pablo Iturra;Camila Tapia;Maria Vidal;Maria Rojas;Luis Silva;Luis Lagos;Elena Tapia;Lucas Silva;Diego Mendez;Maria Contreras;Diego Tapia;Sofia Silva;Luis Silva;Juan Perez;Elena Rojas;Camila Silva;Lucas Gonzalez;Ana Tapia;Elena Mendez;Antonella Mendez;Camila Silva;Sofia Rojas;Elena Mendez;Camila Contreras;Pablo Contreras;Ana Lagos;Camila Contreras;Luis Vidal;Maria Tapia;Lucas Tapia;Pablo Vidal;Lucas Contreras;Ana Mendez;Antonella Rojas;Diego Tapia;Pedro Mendez;Pedro Mendez;Lucas Gonzalez;Antonella Vidal;Luis Mendez;Sofia Rojas;Maria Mendez;Juan Perez;Camila Lagos;Juan Lagos";22400000;11200000;11200000
93;Bautizo Campestre;18-12-25;10-02-26;SalonEventos1;Santiago Centro;persona;15375265-6;Filomena Arancibia Calderon;;;Coordinador;"Elena Iturra;Lucas Contreras;Pablo Lagos;Juan Perez;Antonella Mendez;Maria Contreras;Juan Lagos;Elena Tapia;Pedro Lagos;Pablo Vidal;Pablo Vidal;Elena Perez;Lucas Silva;Ana Tapia;Camila Mendez;Sofia Mendez;Sofia Mendez;Antonella Silva;Luis Contreras;Sofia Rojas;Pedro Silva;Lucas Tapia;Lucas Iturra;Diego Gonzalez;Sofia Contreras;Luis Rojas;Camila Lagos;Maria Contreras;Pablo Perez;Camila Contreras;Sofia Perez;Maria Mendez;Antonella Contreras;Lucas Contreras;Pablo Perez;Camila Vidal;Pablo Mendez;Diego Mendez;Pedro Iturra;Luis Lagos;Camila Contreras;Sofia Rojas;Ana Mendez;Ana Vidal;Maria Vidal";6700000;3350000;3350000
94;Fiesta de GraduaciÃ³n;09-10-25;07-02-26;SalonEventos3;Santa Cruz;empresa-institucion;76.000.057-4;Vértice Comercial Ltda.;17685509-6;Herminda Benavides Arancibia;Productor;"Elena Silva;Juan Mendez;Maria Contreras;Sofia Gonzalez;Juan Contreras;Ana Iturra;Pedro Gonzalez;Camila Tapia;Elena Lagos;Diego Iturra;Sofia Silva;Antonella Tapia;Ana Tapia;Pablo Tapia;Juan Gonzalez;Maria Gonzalez;Pedro Contreras;Pablo Contreras;Elena Mendez;Juan Contreras;Luis Lagos;Lucas Vidal;Lucas Mendez;Elena Vidal;Camila Perez;Camila Mendez;Elena Iturra;Diego Contreras;Juan Silva;Luis Iturra;Diego Tapia;Camila Tapia;Camila Lagos;Luis Lagos;Lucas Mendez;Camila Contreras;Maria Perez;Pedro Tapia;Sofia Gonzalez;Maria Lagos;Lucas Vidal;Luis Vidal;Pablo Vidal;Luis Gonzalez;Luis Lagos";19800000;9900000;9900000
95;Aniversario de Bodas;20-09-25;04-02-26;SalonEventos1;Providencia;socio;22405688-5;;;;Socio;"Pablo Iturra;Ana Lagos;Camila Tapia;Juan Tapia;Elena Tapia;Elena Gonzalez;Pablo Vidal;Lucas Silva;Maria Mendez;Ana Contreras;Luis Mendez;Ana Tapia;Maria Tapia;Sofia Perez;Ana Perez;Diego Gonzalez;Juan Mendez;Maria Rojas;Diego Tapia;Juan Rojas;Maria Tapia;Juan Gonzalez;Sofia Lagos;Luis Contreras;Antonella Tapia;Sofia Mendez;Pedro Vidal;Pedro Perez;Camila Lagos;Elena Silva;Sofia Iturra;Lucas Lagos;Pablo Contreras;Luis Vidal;Luis Gonzalez;Maria Mendez;Elena Silva;Diego Silva;Pedro Tapia;Luis Perez;Diego Lagos;Lucas Contreras;Maria Perez;Maria Lagos;Ana Mendez";15400000;7700000;7700000
96;InauguraciÃ³n de GalerÃ­a;03-09-25;25-02-26;SalonEventos4;Providencia;empresa-institucion;76.000.058-2;Horizonte Comercial Ltda.;19378885-8;Gumersindo Duarte Olavarría;Curadora;"Antonella Mendez;Ana Vidal;Luis Vidal;Pedro Iturra;Antonella Contreras;Pablo Vidal;Diego Iturra;Pablo Gonzalez;Lucas Rojas;Luis Rojas;Maria Tapia;Maria Vidal;Camila Lagos;Pedro Mendez;Elena Rojas;Antonella Contreras;Luis Tapia;Camila Vidal;Ana Perez;Maria Iturra;Maria Vidal;Pedro Tapia;Pedro Silva;Elena Mendez;Elena Silva;Luis Perez;Pedro Vidal;Pedro Contreras;Luis Tapia;Elena Rojas;Antonella Vidal;Juan Contreras;Antonella Lagos;Luis Mendez;Maria Vidal;Sofia Perez;Elena Iturra;Lucas Contreras;Antonella Rojas;Juan Perez;Ana Rojas;Sofia Iturra;Luis Rojas;Diego Rojas;Pablo Gonzalez";26800000;13400000;13400000
97;Congreso de IngenierÃ­a;23-01-26;22-02-26;SalonEventos1;Santiago Centro;empresa-institucion;76.000.059-0;Punto Comercial Ltda.;21466205-1;Filomena Mondaca Ubilla;Presidente;"Ana Silva;Juan Mendez;Luis Gonzalez;Pablo Iturra;Ana Contreras;Maria Lagos;Juan Contreras;Lucas Iturra;Lucas Gonzalez;Luis Gonzalez;Sofia Silva;Lucas Silva;Juan Vidal;Maria Contreras;Pedro Contreras;Luis Mendez;Maria Tapia;Ana Mendez;Maria Perez;Juan Vidal;Luis Perez;Pablo Mendez;Lucas Lagos;Juan Lagos;Lucas Lagos;Camila Perez;Lucas Perez;Diego Silva;Lucas Tapia;Pedro Iturra;Camila Rojas;Elena Iturra;Elena Lagos;Pablo Gonzalez;Diego Lagos;Elena Gonzalez;Antonella Contreras;Maria Perez;Luis Silva;Juan Lagos;Juan Vidal;Diego Mendez;Pedro Rojas;Lucas Mendez;Elena Tapia";29300000;14650000;14650000
98;Feria de Emprendimiento;22-12-25;27-02-26;SalonEventos2;Santa Cruz;empresa-institucion;76.000.060-4;Andes Servicios SpA;10470143-4;Gumersindo Duarte Estay;Organizador;"Ana Rojas;Ana Mendez;Juan Silva;Pablo Gonzalez;Pedro Vidal;Luis Contreras;Diego Silva;Elena Silva;Pablo Silva;Luis Silva;Pablo Vidal;Camila Iturra;Sofia Tapia;Ana Tapia;Luis Contreras;Pedro Silva;Sofia Mendez;Elena Perez;Antonella Vidal;Sofia Rojas;Camila Vidal;Camila Tapia;Pablo Silva;Sofia Tapia;Pedro Perez;Camila Mendez;Diego Vidal;Maria Vidal;Luis Silva;Camila Mendez;Luis Rojas;Camila Vidal;Sofia Perez;Antonella Contreras;Pedro Mendez;Maria Silva;Juan Tapia;Maria Mendez;Maria Rojas;Maria Perez;Sofia Silva;Diego Contreras;Pedro Perez;Juan Perez;Pedro Vidal";12100000;6050000;6050000
99;Cena de Navidad;07-11-25;02-02-26;SalonEventos4;Santa Cruz;empresa-institucion;76.000.061-2;Pacifico Servicios SpA;24737821-9;Aurelio Mondaca Arancibia;Gerente;"Diego Tapia;Camila Lagos;Luis Vidal;Sofia Mendez;Juan Perez;Pablo Silva;Sofia Contreras;Pablo Silva;Antonella Lagos;Maria Iturra;Pedro Vidal;Camila Vidal;Lucas Rojas;Maria Silva;Juan Contreras;Elena Tapia;Juan Contreras;Pablo Perez;Elena Vidal;Pedro Iturra;Diego Lagos;Luis Silva;Antonella Lagos;Juan Iturra;Antonella Vidal;Antonella Rojas;Pedro Contreras;Elena Iturra;Pablo Lagos;Antonella Gonzalez;Diego Mendez;Elena Lagos;Juan Iturra;Ana Rojas;Diego Mendez;Diego Mendez;Pedro Lagos;Ana Silva;Camila Iturra;Maria Perez;Sofia Perez;Pedro Iturra;Diego Rojas;Pedro Mendez;Pablo Iturra";24500000;12250000;12250000
100;Cocktail de Despedida;21-09-25;15-02-26;SalonEventos1;La Florida;socio;6960687-3;;;;Productora;"Lucas Silva;Pablo Tapia;Sofia Mendez;Pedro Contreras;Juan Vidal;Ana Lagos;Elena Lagos;Luis Vidal;Sofia Tapia;Pedro Tapia;Elena Lagos;Diego Mendez;Elena Contreras;Diego Mendez;Antonella Perez;Camila Vidal;Sofia Rojas;Pablo Vidal;Camila Iturra;Luis Lagos;Sofia Mendez;Diego Mendez;Antonella Mendez;Luis Tapia;Ana Tapia;Juan Contreras;Juan Mendez;Diego Silva;Pablo Mendez;Luis Silva;Antonella Iturra;Juan Silva;Maria Vidal;Sofia Lagos;Juan Rojas;Camila Silva;Juan Vidal;Juan Rojas;Diego Contreras;Pablo Iturra;Antonella Contreras;Antonella Iturra;Camila Tapia;Antonella Rojas;Maria Gonzalez";11600000;5800000;5800000
101;Seminario de Derecho;25-09-25;21-02-26;SalonEventos3;Providencia;socio;20284557-6;;;;Socia;"Sofia Vidal;Sofia Vidal;Ana Vidal;Maria Lagos;Camila Rojas;Juan Rojas;Maria Mendez;Diego Perez;Pedro Perez;Maria Tapia;Antonella Perez;Luis Vidal;Sofia Lagos;Ana Vidal;Sofia Mendez;Pedro Silva;Diego Gonzalez;Antonella Perez;Juan Perez;Sofia Iturra;Luis Silva;Maria Mendez;Pablo Vidal;Elena Iturra;Diego Iturra;Diego Rojas;Elena Tapia;Camila Tapia;Antonella Rojas;Pablo Perez;Antonella Iturra;Camila Lagos;Pablo Lagos;Pablo Gonzalez;Sofia Rojas;Sofia Vidal;Antonella Tapia;Maria Vidal;Ana Tapia;Ana Lagos;Sofia Silva;Camila Gonzalez;Diego Tapia;Pedro Silva;Maria Iturra";25400000;12700000;12700000
102;Lanzamiento FarmacÃ©utico;01-01-26;25-02-26;SalonEventos3;Providencia;empresa-institucion;76.000.062-0;Patagonia Servicios SpA;19402369-3;Gumersindo Arancibia Arancibia;Gerente MÃ©dico;"Antonella Mendez;Lucas Lagos;Sofia Silva;Lucas Tapia;Elena Vidal;Luis Lagos;Luis Silva;Antonella Vidal;Antonella Contreras;Diego Tapia;Ana Tapia;Camila Vidal;Pablo Gonzalez;Juan Lagos;Pablo Iturra;Pablo Rojas;Pablo Vidal;Ana Gonzalez;Diego Silva;Sofia Rojas;Sofia Vidal;Pedro Tapia;Pablo Vidal;Lucas Perez;Elena Vidal;Luis Iturra;Pablo Mendez;Antonella Silva;Camila Perez;Luis Lagos;Pedro Gonzalez;Maria Contreras;Juan Perez;Ana Perez;Camila Mendez;Pedro Tapia;Luis Silva;Diego Tapia;Sofia Silva;Luis Tapia;Juan Vidal;Sofia Silva;Diego Gonzalez;Maria Iturra;Juan Gonzalez";28700000;14350000;14350000
103;Workshop de Yoga;12-11-25;08-02-26;SalonEventos2;Providencia;empresa-institucion;76.000.063-9;Mapocho Servicios SpA;20283589-9;Casimiro Mondaca Estay;Monitor;"Diego Iturra;Pablo Lagos;Juan Gonzalez;Pedro Lagos;Juan Contreras;Antonella Tapia;Sofia Vidal;Antonella Lagos;Juan Lagos;Elena Vidal;Juan Gonzalez;Juan Tapia;Sofia Tapia;Juan Contreras;Antonella Rojas;Ana Gonzalez;Elena Tapia;Pedro Silva;Pablo Gonzalez;Juan Perez;Camila Lagos;Juan Perez;Pedro Rojas;Pedro Tapia;Sofia Rojas;Pedro Tapia;Pablo Perez;Ana Rojas;Juan Gonzalez;Luis Rojas;Diego Vidal;Diego Lagos;Pablo Contreras;Ana Contreras;Luis Contreras;Diego Gonzalez;Luis Gonzalez;Luis Contreras;Pedro Silva;Lucas Tapia;Diego Perez;Luis Contreras;Sofia Vidal;Luis Silva;Camila Gonzalez";9400000;4700000;4700000
104;Fiesta de MÃ¡scaras;21-01-26;20-02-26;SalonEventos4;Santa Cruz;empresa-institucion;76.000.064-7;Cordillera Servicios SpA;17696010-8;Casimiro Ubilla Benavides;Manager;"Luis Lagos;Ana Rojas;Sofia Mendez;Elena Rojas;Juan Rojas;Antonella Lagos;Luis Perez;Pedro Rojas;Maria Tapia;Pedro Rojas;Juan Contreras;Lucas Gonzalez;Pablo Contreras;Juan Rojas;Diego Lagos;Antonella Tapia;Luis Mendez;Camila Perez;Ana Rojas;Diego Mendez;Elena Iturra;Camila Perez;Pablo Contreras;Elena Vidal;Juan Contreras;Elena Vidal;Lucas Rojas;Ana Lagos;Juan Lagos;Maria Iturra;Sofia Mendez;Ana Gonzalez;Maria Perez;Antonella Silva;Pedro Mendez;Elena Perez;Pedro Gonzalez;Juan Iturra;Sofia Silva;Antonella Perez;Maria Perez;Elena Silva;Pablo Contreras;Lucas Lagos;Lucas Perez";18200000;9100000;9100000
105;PresentaciÃ³n de Danza;20-01-26;27-02-26;SalonEventos1;La Florida;socio;17615166-6;;;;Director;"Diego Iturra;Diego Contreras;Sofia Silva;Antonella Silva;Juan Perez;Ana Silva;Sofia Tapia;Pedro Gonzalez;Elena Perez;Diego Iturra;Maria Vidal;Ana Vidal;Pablo Lagos;Pablo Tapia;Pedro Contreras;Sofia Perez;Ana Contreras;Ana Mendez;Pablo Contreras;Luis Silva;Diego Vidal;Ana Perez;Maria Tapia;Luis Mendez;Camila Iturra;Sofia Silva;Antonella Contreras;Elena Rojas;Pablo Lagos;Lucas Iturra;Diego Rojas;Maria Perez;Pablo Vidal;Pedro Gonzalez;Luis Tapia;Pablo Contreras;Pablo Rojas;Elena Perez;Sofia Iturra;Elena Tapia;Lucas Lagos;Diego Perez;Ana Silva;Pablo Lagos;Pedro Vidal";14600000;7300000;7300000
106;Cata de Espumantes;14-01-26;28-02-26;SalonEventos4;La Florida;empresa-institucion;76.000.065-5;Norte Servicios SpA;20607814-6;Bernarda Olavarría Benavides;Sommelier;"Elena Silva;Maria Gonzalez;Ana Gonzalez;Ana Lagos;Juan Iturra;Elena Iturra;Maria Silva;Luis Silva;Camila Lagos;Juan Silva;Diego Perez;Pablo Lagos;Antonella Iturra;Camila Iturra;Diego Lagos;Camila Rojas;Maria Silva;Camila Gonzalez;Maria Perez;Juan Tapia;Camila Vidal;Diego Silva;Camila Contreras;Pablo Mendez;Ana Perez;Camila Vidal;Antonella Rojas;Luis Iturra;Camila Mendez;Elena Mendez;Antonella Tapia;Pablo Gonzalez;Diego Mendez;Camila Lagos;Elena Lagos;Ana Iturra;Maria Mendez;Diego Contreras;Diego Gonzalez;Pedro Perez;Lucas Mendez;Ana Mendez;Camila Contreras;Juan Rojas;Juan Tapia";11300000;5650000;5650000
107;Taller de Pintura Ãleo;10-10-25;14-02-26;SalonEventos1;Providencia;socio;21330043-3;;;;Profesor;"Elena Silva;Maria Silva;Camila Rojas;Camila Silva;Luis Rojas;Lucas Tapia;Antonella Vidal;Juan Iturra;Juan Tapia;Luis Gonzalez;Lucas Iturra;Luis Mendez;Diego Mendez;Pablo Mendez;Sofia Iturra;Pablo Vidal;Maria Contreras;Antonella Tapia;Pedro Rojas;Ana Contreras;Camila Silva;Sofia Rojas;Pedro Silva;Elena Rojas;Maria Perez;Diego Contreras;Camila Gonzalez;Antonella Contreras;Elena Vidal;Ana Contreras;Pedro Gonzalez;Sofia Lagos;Elena Mendez;Maria Tapia;Maria Perez;Sofia Tapia;Luis Iturra;Elena Perez;Diego Mendez;Ana Silva;Camila Mendez;Ana Lagos;Antonella Tapia;Antonella Rojas;Juan Mendez";7600000;3800000;3800000
108;ReuniÃ³n de Directiva;06-11-25;22-02-26;SalonEventos1;Santa Cruz;empresa-institucion;76.000.066-3;Sur Servicios SpA;13227598-K;Eulogio Olavarría Benavides;Secretario;"Ana Mendez;Maria Rojas;Antonella Perez;Lucas Perez;Elena Vidal;Ana Tapia;Ana Mendez;Ana Vidal;Antonella Perez;Maria Tapia;Luis Tapia;Lucas Iturra;Pedro Lagos;Camila Contreras;Ana Perez;Camila Contreras;Sofia Iturra;Antonella Perez;Luis Contreras;Maria Perez;Lucas Vidal;Sofia Iturra;Pedro Gonzalez;Camila Lagos;Diego Vidal;Maria Silva;Camila Lagos;Camila Tapia;Pedro Mendez;Maria Silva;Ana Lagos;Diego Rojas;Luis Mendez;Lucas Tapia;Sofia Tapia;Juan Mendez;Pedro Silva;Sofia Perez;Luis Gonzalez;Diego Tapia;Antonella Iturra;Pablo Iturra;Maria Vidal;Sofia Lagos;Antonella Vidal";5200000;2600000;2600000
109;Almuerzo Corporativo;25-09-25;20-02-26;SalonEventos3;La Florida;empresa-institucion;76.000.067-1;Litoral Servicios SpA;10141125-7;Gumersindo Arancibia Mondaca;Gerente RRHH;"Lucas Vidal;Camila Iturra;Sofia Lagos;Lucas Vidal;Antonella Contreras;Juan Rojas;Sofia Contreras;Luis Perez;Maria Rojas;Camila Vidal;Elena Mendez;Diego Tapia;Lucas Silva;Camila Iturra;Pablo Rojas;Diego Mendez;Diego Vidal;Lucas Perez;Camila Gonzalez;Elena Perez;Diego Gonzalez;Elena Mendez;Ana Vidal;Maria Contreras;Juan Gonzalez;Maria Tapia;Diego Tapia;Pablo Iturra;Elena Perez;Antonella Vidal;Juan Silva;Sofia Rojas;Ana Lagos;Maria Lagos;Antonella Rojas;Pablo Mendez;Antonella Iturra;Elena Vidal;Pedro Silva;Camila Mendez;Elena Contreras;Diego Mendez;Sofia Gonzalez;Luis Rojas;Ana Rojas";14800000;7400000;7400000
110;Lanzamiento Inmobiliario;13-08-25;09-02-26;SalonEventos4;La Florida;empresa-institucion;76.000.068-K;Aconcagua Servicios SpA;12834810-7;Gumersindo Olavarría Benavides;Jefe de Ventas;"Diego Vidal;Camila Vidal;Luis Lagos;Pablo Lagos;Maria Contreras;Lucas Lagos;Pedro Silva;Maria Perez;Sofia Iturra;Camila Silva;Luis Tapia;Lucas Contreras;Camila Mendez;Antonella Mendez;Elena Gonzalez;Lucas Iturra;Sofia Mendez;Sofia Vidal;Sofia Rojas;Luis Mendez;Lucas Silva;Pablo Contreras;Camila Gonzalez;Diego Silva;Maria Silva;Diego Mendez;Pedro Iturra;Maria Gonzalez;Juan Silva;Pablo Gonzalez;Juan Iturra;Antonella Mendez;Pedro Rojas;Camila Lagos;Elena Lagos;Antonella Silva;Pablo Tapia;Elena Silva;Lucas Contreras;Pedro Contreras;Diego Vidal;Pablo Tapia;Ana Silva;Diego Silva;Elena Contreras";22600000;11300000;11300000
111;Conferencia de Prensa;22-01-26;17-09-26;SalonEventos2;La Florida;empresa-institucion;76.000.069-8;Austral Servicios SpA;22208763-5;Bernarda Benavides Ubilla;Comunicaciones;"Maria Gonzalez;Lucas Gonzalez;Maria Perez;Elena Gonzalez;Lucas Tapia;Luis Contreras;Maria Gonzalez;Elena Gonzalez;Lucas Iturra;Diego Gonzalez;Luis Iturra;Ana Mendez;Camila Mendez;Sofia Gonzalez;Juan Mendez;Camila Contreras;Sofia Tapia;Elena Perez;Ana Perez;Lucas Perez;Diego Gonzalez;Elena Lagos;Lucas Lagos;Diego Rojas;Pablo Contreras;Maria Mendez;Elena Rojas;Maria Vidal;Juan Lagos;Ana Perez;Lucas Lagos;Sofia Rojas;Sofia Perez;Sofia Iturra;Maria Silva;Camila Mendez;Pedro Vidal;Lucas Gonzalez;Pablo Gonzalez;Maria Mendez;Sofia Rojas;Sofia Rojas;Ana Perez;Maria Rojas;Ana Perez";9400000;4700000;
112;Bingo de Caridad;08-11-25;26-02-26;SalonEventos2;Providencia;persona;11392201-K;Casimiro Estay Ubilla;;;Tesorero;"Pablo Vidal;Ana Lagos;Camila Rojas;Diego Rojas;Pedro Contreras;Pablo Silva;Diego Gonzalez;Camila Perez;Diego Iturra;Antonella Tapia;Diego Iturra;Juan Lagos;Camila Rojas;Ana Gonzalez;Elena Rojas;Luis Lagos;Elena Tapia;Pablo Mendez;Lucas Gonzalez;Luis Perez;Juan Gonzalez;Sofia Lagos;Ana Perez;Lucas Vidal;Luis Silva;Lucas Tapia;Maria Contreras;Diego Tapia;Camila Contreras;Camila Mendez;Camila Contreras;Maria Rojas;Lucas Rojas;Diego Vidal;Antonella Silva;Luis Tapia;Antonella Mendez;Lucas Lagos;Juan Vidal;Ana Vidal;Juan Iturra;Luis Lagos;Camila Tapia;Pablo Silva;Camila Iturra";6800000;3400000;3400000
113;Gala de OtoÃ±o;16-12-25;09-02-26;SalonEventos4;Providencia;socio;9915422-3;;;;Director;"Juan Silva;Sofia Tapia;Antonella Iturra;Pablo Silva;Elena Silva;Diego Gonzalez;Diego Gonzalez;Antonella Perez;Diego Silva;Lucas Iturra;Ana Iturra;Luis Rojas;Lucas Iturra;Maria Vidal;Elena Silva;Luis Vidal;Juan Iturra;Diego Rojas;Pedro Perez;Ana Silva;Juan Vidal;Camila Vidal;Maria Iturra;Luis Vidal;Ana Lagos;Pablo Vidal;Diego Rojas;Luis Mendez;Pablo Mendez;Luis Mendez;Juan Mendez;Diego Gonzalez;Juan Silva;Ana Contreras;Pedro Mendez;Lucas Gonzalez;Sofia Vidal;Elena Contreras;Elena Contreras;Antonella Mendez;Diego Silva;Luis Silva;Lucas Mendez;Juan Gonzalez;Lucas Contreras";27400000;13700000;13700000
114;Firma de Convenio;02-11-25;17-02-26;SalonEventos1;Providencia;socio;6183714-0;;;;Abogado;"Diego Vidal;Lucas Mendez;Pablo Perez;Maria Lagos;Diego Contreras;Pedro Mendez;Luis Tapia;Juan Vidal;Lucas Contreras;Luis Tapia;Ana Vidal;Pedro Iturra;Luis Silva;Juan Perez;Ana Contreras;Antonella Tapia;Maria Perez;Pablo Tapia;Maria Mendez;Pedro Iturra;Juan Iturra;Maria Contreras;Sofia Lagos;Pedro Mendez;Pedro Tapia;Antonella Rojas;Lucas Gonzalez;Lucas Tapia;Pablo Silva;Maria Contreras;Luis Silva;Maria Perez;Luis Contreras;Ana Iturra;Maria Iturra;Pedro Rojas;Maria Perez;Elena Gonzalez;Elena Gonzalez;Ana Iturra;Sofia Tapia;Luis Gonzalez;Elena Silva;Elena Tapia;Pedro Mendez";10300000;5150000;5150000
115;Charla de NutriciÃ³n;27-10-25;27-02-26;SalonEventos2;Providencia;empresa-institucion;76.000.070-1;Cumbre Servicios SpA;16112189-4;Aurelio Olavarría Calderon;Nutricionista;"Pedro Perez;Sofia Rojas;Pedro Iturra;Elena Gonzalez;Diego Gonzalez;Luis Rojas;Lucas Gonzalez;Antonella Mendez;Maria Perez;Pedro Perez;Lucas Contreras;Pablo Vidal;Ana Mendez;Maria Perez;Antonella Contreras;Pablo Silva;Pablo Rojas;Maria Mendez;Pablo Tapia;Pablo Contreras;Camila Silva;Elena Mendez;Antonella Tapia;Camila Lagos;Sofia Contreras;Camila Silva;Antonella Gonzalez;Diego Silva;Pablo Rojas;Elena Lagos;Pedro Contreras;Diego Gonzalez;Luis Iturra;Antonella Mendez;Ana Gonzalez;Maria Contreras;Elena Rojas;Diego Contreras;Maria Mendez;Pedro Silva;Maria Rojas;Sofia Gonzalez;Pablo Lagos;Luis Perez;Camila Rojas";9100000;4550000;4550000
116;Cena de Navidad;16-12-25;28-02-26;SalonEventos1;Santa Cruz;socio;10513868-4;;;;Organizadora;"Pablo Gonzalez;Luis Vidal;Lucas Rojas;Camila Contreras;Pedro Silva;Ana Silva;Pablo Silva;Maria Lagos;Antonella Vidal;Pedro Tapia;Antonella Iturra;Sofia Gonzalez;Elena Tapia;Pedro Perez;Diego Gonzalez;Sofia Mendez;Sofia Perez;Pablo Iturra;Pablo Perez;Luis Tapia;Ana Rojas;Ana Rojas;Juan Iturra;Lucas Mendez;Diego Iturra;Juan Lagos;Elena Gonzalez;Antonella Iturra;Maria Vidal;Elena Silva;Elena Mendez;Camila Iturra;Pablo Contreras;Ana Perez;Juan Gonzalez;Juan Contreras;Diego Contreras;Diego Gonzalez;Antonella Vidal;Luis Mendez;Diego Vidal;Juan Lagos;Pedro Tapia;Camila Iturra;Ana Lagos";21200000;10600000;10600000
117;Taller de Cocina Italiana;21-11-25;06-02-26;SalonEventos1;Providencia;socio;13388386-K;;;;Instructor;"Lucas Lagos;Pedro Perez;Maria Gonzalez;Pedro Contreras;Pablo Contreras;Camila Mendez;Antonella Silva;Sofia Tapia;Ana Rojas;Luis Mendez;Juan Vidal;Diego Contreras;Maria Gonzalez;Pablo Silva;Pablo Vidal;Elena Contreras;Elena Tapia;Luis Perez;Juan Silva;Sofia Gonzalez;Camila Rojas;Lucas Rojas;Lucas Perez;Lucas Mendez;Diego Lagos;Sofia Gonzalez;Ana Mendez;Diego Lagos;Pedro Contreras;Luis Lagos;Maria Iturra;Lucas Rojas;Sofia Lagos;Lucas Mendez;Ana Mendez;Ana Lagos;Juan Tapia;Camila Rojas;Juan Silva;Juan Perez;Pedro Iturra;Pedro Lagos;Ana Lagos;Antonella Rojas;Lucas Perez";7800000;3900000;3900000
118;Encuentro de Exalumnos;25-01-26;21-02-26;SalonEventos3;Providencia;persona;18032231-0;Bernarda Calderon Estay;;;Coordinador;"Camila Gonzalez;Camila Mendez;Juan Silva;Camila Iturra;Luis Gonzalez;Pablo Silva;Maria Iturra;Pedro Lagos;Pablo Rojas;Maria Mendez;Camila Mendez;Camila Gonzalez;Pablo Iturra;Sofia Contreras;Camila Tapia;Pablo Contreras;Elena Lagos;Luis Iturra;Camila Perez;Antonella Iturra;Maria Silva;Camila Silva;Lucas Silva;Lucas Lagos;Pablo Lagos;Diego Contreras;Lucas Rojas;Maria Tapia;Pedro Iturra;Pedro Lagos;Lucas Lagos;Elena Gonzalez;Maria Rojas;Elena Rojas;Ana Lagos;Luis Vidal;Diego Vidal;Ana Vidal;Ana Silva;Lucas Mendez;Antonella Tapia;Luis Tapia;Camila Contreras;Maria Silva;Luis Mendez";15600000;7800000;7800000
119;Lanzamiento Musical;26-12-25;06-02-26;SalonEventos3;Santiago Centro;socio;24234047-7;;;;Productora;"Elena Vidal;Luis Gonzalez;Elena Mendez;Diego Perez;Antonella Tapia;Maria Iturra;Maria Tapia;Diego Perez;Luis Tapia;Pedro Contreras;Ana Perez;Sofia Rojas;Sofia Perez;Elena Perez;Ana Iturra;Pedro Contreras;Luis Silva;Ana Perez;Pablo Vidal;Lucas Gonzalez;Luis Iturra;Antonella Tapia;Diego Mendez;Sofia Tapia;Luis Contreras;Luis Vidal;Sofia Vidal;Diego Rojas;Maria Tapia;Juan Contreras;Ana Tapia;Diego Contreras;Diego Silva;Maria Silva;Maria Tapia;Camila Vidal;Pedro Silva;Juan Contreras;Lucas Vidal;Ana Contreras;Elena Mendez;Camila Contreras;Maria Iturra;Juan Lagos;Juan Mendez";12400000;6200000;6200000
120;Desayuno Institucional;28-08-25;04-02-26;SalonEventos4;Santiago Centro;empresa-institucion;76.000.071-K;Valle Servicios SpA;18972228-1;Casimiro Estay Arancibia;Gerente;"Ana Silva;Lucas Lagos;Pedro Silva;Maria Contreras;Pablo Tapia;Juan Gonzalez;Pedro Tapia;Maria Tapia;Pablo Mendez;Pablo Rojas;Juan Contreras;Elena Iturra;Pedro Silva;Elena Contreras;Ana Gonzalez;Sofia Vidal;Camila Iturra;Camila Rojas;Ana Vidal;Lucas Gonzalez;Camila Vidal;Sofia Iturra;Elena Tapia;Sofia Contreras;Maria Mendez;Juan Vidal;Maria Iturra;Pedro Mendez;Maria Vidal;Luis Iturra;Elena Tapia;Juan Contreras;Juan Perez;Diego Lagos;Pedro Tapia;Sofia Gonzalez;Luis Contreras;Lucas Tapia;Elena Silva;Luis Lagos;Ana Lagos;Ana Tapia;Sofia Gonzalez;Antonella Contreras;Ana Rojas";6400000;3200000;3200000
