run_persona;nombre_completo;email;telefono_celular;telefono_alternativo;direccion_calle;comuna_nombre;region_codigo;region_nombre;tipo_persona;run_socio_titular;parentesco;fecha_nacimiento;fecha_inicio_membresia;fecha_fin_membresia;es_usuario_sistema;tipo_usuario;clave_en_texto_plano;sucursal_base_nombre
22572731-3;"gonzalo fuentes duarte";gonzalo.fuentes625@mail.cl;;;"av irarrazaval 2500";"vina del mar";5;valparaiso;adicional;23115895-2;;;2025-01-01;2025-12-31;NO;;;providencia
8750445-0;"oscar ortiz fuentes";oscar.ortiz529@mail.cl;;;"av macul 3400";providencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7086;"santa cruz"
24522432-k;"natalia contreras ortiz";natalia.contreras479@mail.cl;;;"av irarrazaval 100";"puente alto";13;metropolitana;invitado;22924363-2;;;2025-01-01;2025-12-31;NO;;;"la florida"
12625578-0;"helena pardo mendez";helena.pardo334@mail.cl;;;"av irarrazaval 300";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3183;"la florida"
19810726-3;"enrique pardo fuentes";enrique.pardo692@mail.cl;933986181;;"av alameda 3100";"vina del mar";5;valparaiso;invitado;6988932-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
12638691-5;"felicia duarte mendez";felicia.duarte59@mail.cl;992748221;;"av apoquindo 1400";providencia;13;metropolitana;invitado;12620839-1;;;2025-01-01;2025-12-31;NO;;;providencia
23004145-8;"daniela pardo fuentes";daniela.pardo443@mail.cl;;;"av providencia 3000";providencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4023;providencia
16792691-8;"daniela fuentes barrera";daniela.fuentes641@mail.cl;980077609;;"av pedro de valdivia 3500";nunoa;13;metropolitana;invitado;17877848-0;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
16465469-3;"oscar iturra barrera";oscar.iturra78@mail.cl;994897117;;"av recoleta 1900";"puente alto";13;metropolitana;beneficiario;23004145-8;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
8744564-4;"mauricio barrera quezada";mauricio.barrera818@mail.cl;;;"av vicuna mackenna 800";santiago;13;metropolitana;adicional;20848551-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
19213000-k;"mauricio jara henriquez";mauricio.jara634@mail.cl;;;"av gran avenida 3500";concepcion;8;biobio;invitado;9459415-6;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
10238808-7;"natalia ortiz iturra";natalia.ortiz152@mail.cl;956175106;;"av vicuna mackenna 900";"la florida";13;metropolitana;adicional;22405688-5;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
15041113-5;"daniela pardo barrera";daniela.pardo3@mail.cl;;;"av apoquindo 1200";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1257;"santiago centro"
9297003-4;"loreto mendez lagos";loreto.mendez569@mail.cl;926131284;;"av apoquindo 2300";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6000;providencia
13147836-4;"alvaro alvarez henriquez";alvaro.alvarez188@mail.cl;;;"av vicuna mackenna 3200";"la florida";13;metropolitana;adicional;9774947-7;;;2025-01-01;2025-12-31;NO;;;providencia
7570061-k;"kevin barrera mendez";kevin.barrera533@mail.cl;957935207;;"av vicuna mackenna 3000";"santa cruz";6;o'higgins;invitado;9666051-2;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
11512003-4;"patricia nunez pardo";patricia.nunez272@mail.cl;951983376;;"av vicuna mackenna 3500";"puente alto";13;metropolitana;adicional;5093909-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
8095331-3;"natalia barrera mendez";natalia.barrera997@mail.cl;920814794;;"av recoleta 100";"la florida";13;metropolitana;invitado;5093909-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
24666885-7;"gonzalo pardo alvarez";gonzalo.pardo829@mail.cl;914001971;;"av irarrazaval 3700";"la florida";13;metropolitana;invitado;17782653-7;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
11943664-8;"patricia nunez galdames";patricia.nunez415@mail.cl;;;"av vicuna mackenna 3800";concepcion;8;biobio;adicional;17782653-7;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
12022661-0;"claudio quezada henriquez";claudio.quezada655@mail.cl;;;"av providencia 3000";providencia;13;metropolitana;adicional;9774947-7;;;2025-01-01;2025-12-31;NO;;;providencia
20643352-3;"felicia iturra ortiz";felicia.iturra241@mail.cl;923710463;;"av providencia 700";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8711;"la florida"
9158844-7;"felicia contreras mendez";felicia.contreras268@mail.cl;;;"av macul 300";"las condes";13;metropolitana;adicional;6183714-0;;;2025-01-01;2025-12-31;NO;;;providencia
16430575-9;"felicia pardo fuentes";felicia.pardo138@mail.cl;930894249;;"av macul 2500";maipu;13;metropolitana;adicional;17526820-0;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
19305231-2;"patricia jara nunez";patricia.jara385@mail.cl;954524072;;"av macul 700";maipu;13;metropolitana;beneficiario;22417599-7;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
5303771-4;"kevin nunez henriquez";kevin.nunez272@mail.cl;996233686;;"av vitacura 3700";"vina del mar";5;valparaiso;adicional;12465939-9;;;2025-01-01;2025-12-31;NO;;;providencia
16147735-7;"beatriz duarte duarte";beatriz.duarte447@mail.cl;;;"av vicuna mackenna 3400";independencia;13;metropolitana;adicional;24411144-0;;;2025-01-01;2025-12-31;NO;;;providencia
10103519-0;"helena contreras barrera";helena.contreras742@mail.cl;;;"av providencia 1100";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4850;"santa cruz"
15877590-5;"claudio ortiz ortiz";claudio.ortiz7@mail.cl;943635931;;"av apoquindo 1600";concepcion;8;biobio;adicional;6960687-3;;;2025-01-01;2025-12-31;NO;;;providencia
22563866-5;"helena ortiz jara";helena.ortiz224@mail.cl;;;"av recoleta 300";providencia;13;metropolitana;beneficiario;23115895-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
22647250-9;"ignacio fuentes alvarez";ignacio.fuentes873@mail.cl;933410903;;"av vitacura 1000";providencia;13;metropolitana;beneficiario;8554458-8;;;2025-01-01;2025-12-31;NO;;;providencia
19321917-9;"kevin lagos quezada";kevin.lagos803@mail.cl;962902160;;"av providencia 3100";santiago;13;metropolitana;adicional;14125567-2;;;2025-01-01;2025-12-31;NO;;;providencia
10720940-0;"mauricio nunez henriquez";mauricio.nunez139@mail.cl;945503059;;"av recoleta 3700";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8192;"santa cruz"
22282708-6;"alvaro espinoza ortiz";alvaro.espinoza120@mail.cl;990027294;;"av providencia 2400";"san miguel";13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave9081;"la florida"
13242165-1;"daniela jara ortiz";daniela.jara234@mail.cl;983677365;;"av vitacura 3000";"las condes";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1123;"la florida"
8234952-2;"felicia henriquez duarte";felicia.henriquez102@mail.cl;938545362;;"av apoquindo 1200";"las condes";13;metropolitana;adicional;18512802-4;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
14123671-7;"natalia mendez fuentes";natalia.mendez412@mail.cl;971889783;;"av macul 1600";independencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1552;"la florida"
6014819-8;"gonzalo galdames alvarez";gonzalo.galdames420@mail.cl;997479314;;"av irarrazaval 700";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1185;"santa cruz"
5775835-k;"mauricio espinoza iturra";mauricio.espinoza83@mail.cl;996395367;;"av irarrazaval 1200";"la reina";13;metropolitana;adicional;23271233-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
17001494-4;"daniela nunez ortiz";daniela.nunez898@mail.cl;;;"av apoquindo 2900";maipu;13;metropolitana;adicional;9151881-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
19773300-4;"ignacio galdames ortiz";ignacio.galdames877@mail.cl;;;"av recoleta 600";nunoa;13;metropolitana;adicional;10720940-0;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
23075751-8;"gonzalo alvarez fuentes";gonzalo.alvarez580@mail.cl;;;"av pedro de valdivia 1200";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6413;"santiago centro"
22301077-6;"enrique contreras nunez";enrique.contreras286@mail.cl;981456021;;"av recoleta 900";nunoa;13;metropolitana;invitado;24973079-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
16882152-7;"oscar contreras espinoza";oscar.contreras594@mail.cl;;;"av alameda 3600";"vina del mar";5;valparaiso;adicional;13588977-8;;;2025-01-01;2025-12-31;NO;;;"la florida"
22617538-5;"patricia jara henriquez";patricia.jara192@mail.cl;;;"av alameda 3000";"san miguel";13;metropolitana;invitado;14311235-7;;;2025-01-01;2025-12-31;NO;;;providencia
5489357-8;"helena nunez fuentes";helena.nunez584@mail.cl;;;"av apoquindo 1800";"la florida";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6827;"la florida"
15050604-2;"claudio nunez nunez";claudio.nunez589@mail.cl;999358887;;"av providencia 1700";"puente alto";13;metropolitana;adicional;23559623-8;;;2025-01-01;2025-12-31;NO;;;providencia
23162459-7;"helena iturra contreras";helena.iturra160@mail.cl;985247770;;"av macul 1600";maipu;13;metropolitana;adicional;6183714-0;;;2025-01-01;2025-12-31;NO;;;"la florida"
23939420-3;"javiera espinoza ortiz";javiera.espinoza586@mail.cl;913826181;;"av alameda 3600";independencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4191;"santa cruz"
12972040-9;"enrique fuentes alvarez";enrique.fuentes795@mail.cl;985532899;;"av vicuna mackenna 2000";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6701;providencia
18991960-7;"gonzalo lagos contreras";gonzalo.lagos40@mail.cl;;;"av apoquindo 300";maipu;13;metropolitana;invitado;24887596-8;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
6209469-9;"enrique iturra nunez";enrique.iturra387@mail.cl;914752979;;"av irarrazaval 2500";maipu;13;metropolitana;invitado;14815797-6;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
19515753-6;"patricia quezada fuentes";patricia.quezada899@mail.cl;;;"av providencia 400";"santa cruz";6;o'higgins;adicional;7204671-7;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
23250885-6;"felicia espinoza quezada";felicia.espinoza280@mail.cl;947899578;;"av irarrazaval 1000";"san miguel";13;metropolitana;adicional;12620839-1;;;2025-01-01;2025-12-31;NO;;;providencia
21128911-7;"beatriz fuentes nunez";beatriz.fuentes938@mail.cl;953224437;;"av gran avenida 2000";maipu;13;metropolitana;beneficiario;23230624-6;hijo;;2025-01-01;2025-12-31;NO;;;"santa cruz"
17058165-2;"javiera nunez lagos";javiera.nunez729@mail.cl;;;"av macul 600";maipu;13;metropolitana;invitado;19150099-7;;;2025-01-01;2025-12-31;NO;;;providencia
10272603-0;"mauricio quezada galdames";mauricio.quezada257@mail.cl;;;"av gran avenida 2800";nunoa;13;metropolitana;adicional;10103519-0;;;2025-01-01;2025-12-31;NO;;;"la florida"
14038946-9;"beatriz lagos pardo";beatriz.lagos924@mail.cl;966598095;;"av providencia 1800";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4171;"santa cruz"
9230077-6;"enrique galdames henriquez";enrique.galdames413@mail.cl;;;"av apoquindo 300";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8304;"la florida"
18738609-8;"enrique galdames barrera";enrique.galdames771@mail.cl;966597498;;"av vitacura 3600";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5968;providencia
13342188-2;"daniela jara nunez";daniela.jara396@mail.cl;;;"av gran avenida 2300";concepcion;8;biobio;invitado;12794848-0;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
11361267-3;"mauricio alvarez ortiz";mauricio.alvarez231@mail.cl;990765844;;"av vitacura 3500";"la florida";13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave6332;"la florida"
6158380-7;"ignacio contreras quezada";ignacio.contreras4@mail.cl;957749950;;"av recoleta 200";concepcion;8;biobio;adicional;6014819-8;;;2025-01-01;2025-12-31;NO;;;"la florida"
12857635-5;"beatriz galdames nunez";beatriz.galdames886@mail.cl;975997881;;"av irarrazaval 1100";nunoa;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1646;"santa cruz"
8915943-1;"gonzalo barrera fuentes";gonzalo.barrera46@mail.cl;962991478;;"av apoquindo 3100";providencia;13;metropolitana;beneficiario;6016578-3;hijo;;2025-01-01;2025-12-31;NO;;;"la florida"
13058726-6;"kevin quezada jara";kevin.quezada321@mail.cl;953645270;;"av recoleta 3000";independencia;13;metropolitana;adicional;23115895-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
10254835-3;"patricia espinoza pardo";patricia.espinoza935@mail.cl;966691088;;"av providencia 4000";independencia;13;metropolitana;adicional;17545284-4;;;2025-01-01;2025-12-31;NO;;;providencia
6269511-0;"helena henriquez quezada";helena.henriquez754@mail.cl;961759593;;"av vitacura 900";concepcion;8;biobio;beneficiario;10140560-1;;;2025-01-01;2025-12-31;NO;;;"la florida"
7466830-7;"gonzalo nunez pardo";gonzalo.nunez829@mail.cl;;;"av alameda 4000";"vina del mar";5;valparaiso;adicional;19879651-0;;;2025-01-01;2025-12-31;NO;;;providencia
12471762-0;"mauricio pardo barrera";mauricio.pardo494@mail.cl;951097822;;"av irarrazaval 2300";"vina del mar";5;valparaiso;adicional;8054887-4;;;2025-01-01;2025-12-31;NO;;;providencia
6433429-8;"alvaro quezada barrera";alvaro.quezada627@mail.cl;;;"av alameda 400";"puente alto";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6559;"la florida"
11304531-0;"daniela fuentes jara";daniela.fuentes131@mail.cl;;;"av providencia 1700";"la reina";13;metropolitana;beneficiario;8054887-4;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
12277542-0;"javiera contreras iturra";javiera.contreras769@mail.cl;;;"av recoleta 1700";concepcion;8;biobio;adicional;8554458-8;;;2025-01-01;2025-12-31;NO;;;"la florida"
22620225-0;"alvaro fuentes mendez";alvaro.fuentes565@mail.cl;;;"av providencia 1900";"puente alto";13;metropolitana;invitado;21319100-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
11289436-5;"patricia iturra alvarez";patricia.iturra659@mail.cl;987847565;;"av vicuna mackenna 3500";"santa cruz";6;o'higgins;adicional;21265551-1;;;2025-01-01;2025-12-31;NO;;;providencia
6250846-3;"ignacio iturra jara";ignacio.iturra588@mail.cl;929699671;;"av vicuna mackenna 1300";concepcion;8;biobio;adicional;23937539-1;;;2025-01-01;2025-12-31;NO;;;"la florida"
12577366-4;"loreto lagos ortiz";loreto.lagos543@mail.cl;;;"av alameda 1700";nunoa;13;metropolitana;invitado;14311235-7;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
5740331-0;"alvaro quezada fuentes";alvaro.quezada945@mail.cl;;;"av pedro de valdivia 100";santiago;13;metropolitana;adicional;24259004-k;;;2025-01-01;2025-12-31;NO;;;providencia
13541303-8;"daniela nunez mendez";daniela.nunez404@mail.cl;920954125;;"av pedro de valdivia 1000";"puente alto";13;metropolitana;adicional;18512802-4;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
13682216-3;"claudio quezada galdames";claudio.quezada490@mail.cl;;;"av providencia 1300";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8434;providencia
12355894-4;"gonzalo lagos ortiz";gonzalo.lagos853@mail.cl;918779030;;"av pedro de valdivia 2500";"la florida";13;metropolitana;adicional;9737943-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
19414204-8;"oscar barrera galdames";oscar.barrera253@mail.cl;990175232;;"av providencia 3700";providencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5814;"santiago centro"
13127805-9;"oscar mendez barrera";oscar.mendez407@mail.cl;;;"av providencia 600";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1281;"santa cruz"
17679103-9;"mauricio barrera contreras";mauricio.barrera978@mail.cl;925207817;;"av macul 1000";concepcion;8;biobio;beneficiario;10720940-0;hijo;;2025-01-01;2025-12-31;NO;;;"la florida"
16557572-6;"javiera quezada duarte";javiera.quezada330@mail.cl;958132738;;"av providencia 1000";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1963;"santa cruz"
15819439-2;"javiera alvarez henriquez";javiera.alvarez140@mail.cl;;;"av vitacura 1900";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4459;providencia
18963461-7;"oscar ortiz alvarez";oscar.ortiz889@mail.cl;949182084;;"av vicuna mackenna 3000";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7043;"santiago centro"
14852113-1;"alvaro contreras fuentes";alvaro.contreras582@mail.cl;987409874;;"av providencia 700";nunoa;13;metropolitana;adicional;20510610-9;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
11377635-8;"felicia fuentes alvarez";felicia.fuentes628@mail.cl;950917699;;"av irarrazaval 700";"puente alto";13;metropolitana;adicional;22224530-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
6517996-3;"natalia fuentes espinoza";natalia.fuentes185@mail.cl;913344515;;"av vitacura 100";independencia;13;metropolitana;adicional;22417599-7;;;2025-01-01;2025-12-31;NO;;;"la florida"
9482533-6;"claudio mendez barrera";claudio.mendez633@mail.cl;966290996;;"av pedro de valdivia 3600";santiago;13;metropolitana;adicional;22997716-4;;;2025-01-01;2025-12-31;NO;;;providencia
21724764-1;"enrique barrera contreras";enrique.barrera786@mail.cl;985031524;;"av pedro de valdivia 1900";nunoa;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4831;"santa cruz"
22199156-5;"enrique quezada iturra";enrique.quezada259@mail.cl;;;"av alameda 2800";independencia;13;metropolitana;beneficiario;10140560-1;;;2025-01-01;2025-12-31;NO;;;"la florida"
9166513-1;"alvaro barrera espinoza";alvaro.barrera974@mail.cl;965896521;;"av irarrazaval 1300";maipu;13;metropolitana;adicional;14311235-7;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
19502238-9;"daniela galdames contreras";daniela.galdames247@mail.cl;;;"av macul 2300";"puente alto";13;metropolitana;invitado;6988932-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
23785297-4;"mauricio henriquez barrera";mauricio.henriquez591@mail.cl;913427318;;"av apoquindo 200";"las condes";13;metropolitana;invitado;21896425-6;;;2025-01-01;2025-12-31;NO;;;providencia
10507406-9;"enrique mendez iturra";enrique.mendez880@mail.cl;934725670;;"av apoquindo 1100";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5617;"la florida"
5624041-2;"natalia nunez iturra";natalia.nunez687@mail.cl;;;"av irarrazaval 3200";"puente alto";13;metropolitana;adicional;7911988-2;;;2025-01-01;2025-12-31;NO;;;providencia
22208261-7;"daniela contreras lagos";daniela.contreras181@mail.cl;927019932;;"av vicuna mackenna 1700";concepcion;8;biobio;adicional;9151881-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
10279026-0;"loreto lagos espinoza";loreto.lagos957@mail.cl;;;"av vicuna mackenna 2900";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1239;"santiago centro"
12584413-8;"ignacio iturra espinoza";ignacio.iturra155@mail.cl;987622501;;"av recoleta 1400";"la florida";13;metropolitana;beneficiario;18963461-7;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
20197966-5;"oscar alvarez espinoza";oscar.alvarez172@mail.cl;;;"av recoleta 3200";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4090;"santiago centro"
18991450-4;"alvaro mendez iturra";alvaro.mendez873@mail.cl;;;"av providencia 1100";"las condes";13;metropolitana;adicional;10507406-9;;;2025-01-01;2025-12-31;NO;;;providencia
20399899-6;"mauricio ortiz alvarez";mauricio.ortiz868@mail.cl;982827223;;"av alameda 1700";independencia;13;metropolitana;adicional;21631485-4;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
18363264-7;"kevin nunez nunez";kevin.nunez325@mail.cl;979916320;;"av vitacura 700";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3899;"la florida"
23771678-0;"kevin mendez fuentes";kevin.mendez475@mail.cl;956940867;;"av vitacura 3900";"la reina";13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave5946;"la florida"
7066411-9;"gonzalo espinoza barrera";gonzalo.espinoza429@mail.cl;958152590;;"av macul 3600";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5878;"santa cruz"
